H,2,'174445',1,'20250821','なし','指定なし','指定なし','内 滴 外 注 材 保','全対象','指定なし','【標準モード】　在庫状況：全対象',0,'指定なし','在庫分類：','指定なし','','のぞみ調剤薬局'
G1,2,'174445',1,1,'内服薬'
R1,2,'174445',1,1,1,21,'ｱｰﾁｽﾄｼ','ｱｰﾁｽﾄｼ','ｱｰﾁ2',21148,'612140702','〇規格〇アーチスト錠１０ｍｇ','ｱｰﾁｽﾄｼﾞﾖｳ10MG',16.600000,16.630000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'20220330','20240411','20240731','ｽｽﾞｹﾝ',16.630000,16.630000,19.280000,19.280000,'2149032F1021','','','4987081202775',1,21148,1
R1,2,'174445',1,1,2,21,'ｱｰﾁｽﾄｼ','ｱｰﾁｽﾄｼ','ｱｰﾁ1',29336,'610462040','〇規格〇アーチスト錠２.５ｍｇ','ｱｰﾁｽﾄｼﾞﾖｳ2.5MG',10.900000,11.230000,'錠',1.000000,'1錠',0,0,45.000000,505.350000,'錠','',490.500000,45.000000,0,0,0,0,0,0,0,'20240902','20240624','20261031','ｽｽﾞｹﾝ',11.230000,11.230000,11.230000,11.230000,'2149032F4020','','','4987081160273',2,29336,1
R1,2,'174445',1,1,3,21,'ｱｲﾐｸｽﾊ','ｱｲﾐｸｽﾊ','ｱｲﾐｸｽﾊ',38023,'622199301','〇規格〇アイミクス配合錠ＨＤ','ｱｲﾐｸｽﾊｲｺﾞｳｼﾞﾖｳHD',48.500000,45.840000,'錠',1.000000,'1錠',0,0,92.000000,4217.280000,'錠','',4462.000000,92.000000,0,0,0,0,0,0,0,'20241129','20240710','20260731','ｽｽﾞｹﾝ',45.840000,45.840000,48.940000,55.300000,'2149118F2026','','','4987116140133',3,38023,1
R1,2,'174445',1,1,4,21,'ｱｲﾐｸｽﾊ','ｱｲﾐｸｽﾊ','ｱｲﾐｸｽﾊ',38024,'622199201','〇規格〇アイミクス配合錠ＬＤ','ｱｲﾐｸｽﾊｲｺﾞｳｼﾞﾖｳLD',42.000000,39.630000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'','','','ｽｽﾞｹﾝ',39.630000,39.630000,0,0,'2149118F1020','','','4987116140096',4,38024,1
R1,2,'174445',1,1,5,21,'ｱｸﾄ','ｱｸﾄ','ｱｸﾄｽ',27114,'610432041','〇規格〇アクトス錠３０　３０ｍｇ','ｱｸﾄｽｼﾞﾖｳ30',45.800000,44.460000,'錠',1.000000,'1錠',49.000000,52.500000,141.000000,6268.860000,'錠','過剰',6457.800000,41.000000,100.000000,0,0,0,0,0,0,'20250801','20250719','20261130','ﾒﾃﾞｨｾｵ',44.460000,44.460000,40.810000,44.460000,'3969007F2020','','','4987123136297',5,27114,1
R1,2,'174445',1,1,6,21,'ｱｸﾄｽｼﾞ','ｱｸﾄｽｼﾞ','ｱｸﾄ3',27113,'610432040','〇規格〇アクトス錠１５　１５ｍｇ','ｱｸﾄｽｼﾞﾖｳ15',23.800000,23.210000,'錠',1.000000,'1錠',0,0,113.000000,2622.730000,'錠','',2689.400000,113.000000,0,0,0,0,0,0,0,'20240902','20240906','20260430','ﾒﾃﾞｨｾｵ',23.210000,23.210000,23.520000,23.520000,'3969007F1024','','','4987123136273',6,27113,1
R1,2,'174445',1,1,7,21,'ｱｺﾌｱｲﾄ','ｱｺﾌｱｲﾄ','ｱｺﾌｱｲﾄ',38743,'622244101','アコファイド錠１００ｍｇ','ｱｺﾌｱｲﾄﾞｼﾞﾖｳ100MG',30.700000,28.440000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'20241106','20250123','20280731','ｽｽﾞｹﾝ',28.440000,28.440000,28.440000,28.440000,'2399015F1020','','','4987103012900',7,38743,1
R1,2,'174445',1,1,8,21,'ｱｼﾞｽﾛﾏ','ｱｼﾞｽﾛﾏ','ｱｼﾞｽﾛﾏ',39702,'622286701','アジスロマイシン錠２５０ｍｇ｢ＤＳＥＰ｣','ｱｼﾞｽﾛﾏｲｼﾝｼﾞﾖｳ250MGDSE',60.700000,0,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'','','','',0,0,0,0,'6149004F1036','','','',8,39702,1
R1,2,'174445',1,1,9,21,'ｱｼﾞｽﾛﾏ','ｱｼﾞｽﾛﾏ','ｱｼﾞｽﾛﾏ',39710,'622281501','アジスロマイシン錠２５０ｍｇ｢トーワ｣','ｱｼﾞｽﾛﾏｲｼﾝｼﾞﾖｳ250MGﾄｰﾜ',60.700000,57.000000,'錠',1.000000,'1錠',8.400000,9.000000,18.000000,1026.000000,'錠','過剰',1092.600000,18.000000,0,0,0,0,0,0,0,'20231106','20250528','20280229','ｽｽﾞｹﾝ',57.000000,57.000000,0,0,'6149004F1168','','','4987155031096',9,39710,1
R1,2,'174445',1,1,10,21,'ｱｼﾞﾙｻﾙ','ｱｼﾞﾙｻﾙ','ｱｼﾞﾙｻﾙ',105097,'622941301','〇先後〇アジルサルタン錠２０ｍｇ｢武田テバ｣','ｱｼﾞﾙｻﾙﾀﾝｼﾞﾖｳ20MGﾀｹﾀﾞﾃ',30.200000,28.590000,'錠',1.000000,'1錠',98.000000,105.000000,114.000000,3259.260000,'錠','過剰',3442.800000,154.000000,100.000000,140.000000,0,0,0,0,0,'20250819','20250820','20271130','ﾒﾃﾞｨｾｵ',28.590000,63.700000,26.910000,28.590000,'2149048F1065','','','4987123003452',10,105097,1
R1,2,'174445',1,1,11,21,'ｱｼﾞﾙﾊﾞ','ｱｼﾞﾙﾊﾞ','ｱｼﾞﾙﾊﾞ',37352,'622143501','〇先後〇アジルバ錠２０ｍｇ','ｱｼﾞﾙﾊﾞｼﾞﾖｳ20MG',76.300000,74.210000,'錠',1.000000,'1錠',39.200000,42.000000,160.000000,11873.600000,'錠','過剰',12208.000000,188.000000,0,28.000000,0,0,0,0,0,'20250616','20250808','20260430','ﾒﾃﾞｨｾｵ',74.210000,87.196000,67.980000,67.980000,'2149048F1022','','','4987123152228',11,37352,1
R1,2,'174445',1,1,12,21,'ｱｽﾄ','ｱｽﾄ','ｱｽﾄﾐ',157,'620004432','〇数量○アストミン錠１０ｍｇ(１００錠)','ｱｽﾄﾐﾝｼﾞﾖｳ10MG',6.800000,6.110000,'錠',1.000000,'1錠',287.000000,307.500000,5342.000000,32639.620000,'錠','過剰',36325.600000,5167.000000,1000.000000,825.000000,0,0,0,0,0,'20250813','20250821','20270630','ｽｽﾞｹﾝ',6.110000,7.055000,0.010000,6.120000,'2229001F1053','','','4987858100044',12,157,1
R1,2,'174445',1,1,13,21,'ｱｽﾊﾟﾗｶ','ｱｽﾊﾟﾗｶ','ｱｽﾊﾟﾗｶ',173,'620004902','アスパラカリウム錠３００ｍｇ','ｱｽﾊﾟﾗｶﾘｳﾑｼﾞﾖｳ300MG',6.100000,0,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'20241002','20240913','20280930','ｽｽﾞｹﾝ',0,0,5.360000,5.360000,'3229005F1080','','','4987813704904',13,173,2
R1,2,'174445',1,1,14,21,'ｱｽﾋﾟﾘﾝ','ｱｽﾋﾟﾘﾝ','ｱｽﾋﾟﾘﾝ',101338,'621525202','◆アスピリン腸溶錠１００ｍｇ｢ＺＥ｣','ｱｽﾋﾟﾘﾝﾁﾖｳﾖｳｼﾞﾖｳ100MGZ',5.900000,5.100000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'','','','ｽｽﾞｹﾝ',5.100000,5.100000,0,0,'3399007H1137','','','4987080612810',14,101338,1
R1,2,'174445',1,1,15,21,'ｱｽﾍﾞﾘﾝ','ｱｽﾍﾞﾘﾝ','ｱｽﾍﾞﾘﾝ',195,'620002500','アスベリン散１０％','ｱｽﾍﾞﾘﾝｻﾝ10%',17.400000,0,'ｇ',1.000000,'1ｇ',0,0,0,0,'ｇ','',0,0,0,0,0,0,0,0,0,'','','','',0,0,0,0,'2249003B1037','','','',15,195,1
R1,2,'174445',1,1,16,21,'ｱｽﾍﾞﾘﾝ','ｱｽﾍﾞﾘﾝ','ｱｽﾍﾞﾘﾝ',200,'620002503','アスベリンドライシロップ２％','ｱｽﾍﾞﾘﾝﾄﾞﾗｲｼﾛﾂﾌﾟ2%',15.100000,8.730000,'ｇ',1.000000,'1ｇ',0,0,0,0,'ｇ','',0,0,0,0,0,0,0,0,0,'','','','ｽｽﾞｹﾝ',8.730000,8.730000,0,0,'2249003R1043','','','4987813705093',16,200,1
R1,2,'174445',1,1,17,21,'ｱｾﾄｱﾐﾉ','ｱｾﾄｱﾐﾉ','ｱｾﾄｱﾐﾉ',40794,'620067312','◆アセトアミノフェン｢ＪＧ｣原末','ｱｾﾄｱﾐﾉﾌｴﾝJGｹﾞﾝﾏﾂ',7.700000,6.680000,'ｇ',1.000000,'1ｇ',0,0,0,0,'ｇ','',0,0,0,0,0,0,0,0,0,'','','','ｽｽﾞｹﾝ',6.680000,6.680000,0,0,'1141001X1118','','','4987792169985',17,40794,1
R1,2,'174445',1,1,18,21,'ｱｾﾄｱﾐﾉ','ｱｾﾄｱﾐﾉ','ｱｾﾄｱﾐﾉ',44130,'622556801','◆規格◆アセトアミノフェン錠２００ｍｇ｢マルイシ｣','ｱｾﾄｱﾐﾉﾌｴﾝｼﾞﾖｳ200MGﾏﾙｲ',6.100000,5.200000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'20240611','20240826','20260731','ｽｽﾞｹﾝ',5.200000,5.200000,5.200000,5.200000,'1141007F1195','','','4987211103217',18,44130,1
R1,2,'174445',1,1,19,21,'ｱｾﾄｱﾐﾉ','ｱｾﾄｱﾐﾉ','ｱｾﾄｱﾐﾉ',100547,'622649001','◆規格◆アセトアミノフェン錠５００ｍｇ｢マルイシ｣','ｱｾﾄｱﾐﾉﾌｴﾝｼﾞﾖｳ500MGﾏﾙｲ',11.300000,9.970000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'','','','ｽｽﾞｹﾝ',9.970000,9.970000,0,0,'1141007F3031','','','4987211103415',19,100547,1
R1,2,'174445',1,1,20,21,'ｱｾﾞﾙﾆｼ','ｱｾﾞﾙﾆｼ','ｱｾﾞﾙﾆｼ',38801,'622253701','〇規格〇アゼルニジピン錠８ｍｇ｢ＴＣＫ｣','ｱｾﾞﾙﾆｼﾞﾋﾟﾝｼﾞﾖｳ8MGTCK',10.400000,0,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'','','','ｽｽﾞｹﾝ',0,0,0,0,'2149043F1070','','','4987124041910',20,38801,1
R1,2,'174445',1,1,21,21,'ｱｾﾞﾙﾆｼ','ｱｾﾞﾙﾆｼ','ｱｾﾞﾙﾆｼ',38808,'622230501','〇規格〇アゼルニジピン錠１６ｍｇ｢日医工｣','ｱｾﾞﾙﾆｼﾞﾋﾟﾝｼﾞﾖｳ16MGﾆﾁｲ',11.400000,11.080000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'20230127','20240711','20250331','ﾒﾃﾞｨｾｵ',11.080000,11.080000,0,0,'2149043F2131','','','4987376043311',21,38808,1
R1,2,'174445',1,1,22,21,'ｱｿﾞｾﾐﾄ','ｱｿﾞｾﾐﾄ','ｱｿﾞｾﾐﾄ',42323,'622161502','〇規格〇アゾセミド錠３０ｍｇ｢ＪＧ｣','ｱｿﾞｾﾐﾄﾞｼﾞﾖｳ30MGJG',10.400000,9.180000,'錠',1.000000,'1錠',58.800000,63.000000,187.500000,1721.250000,'錠','過剰',1950.000000,171.500000,100.000000,84.000000,0,0,0,0,0,'20250805','20250820','20271130','ｽｽﾞｹﾝ',9.180000,13.292000,9.180000,9.180000,'2139008F2044','','','4987792291815',22,42323,1
R1,2,'174445',1,1,23,21,'ｱｿﾞｾﾐﾄ','ｱｿﾞｾﾐﾄ','ｱｿﾞｾﾐﾄ',104201,'622879801','〇規格〇アゾセミド錠６０ｍｇ｢ＤＳＥＰ｣','ｱｿﾞｾﾐﾄﾞｼﾞﾖｳ60MGDSEP',11.300000,10.950000,'錠',1.000000,'1錠',98.000000,105.000000,112.000000,1226.400000,'錠','過剰',1265.600000,140.000000,0,28.000000,0,0,0,0,0,'20250711','20250821','20270331','ｽｽﾞｹﾝ',10.950000,13.687000,10.270000,10.270000,'2139008F1072','','','4987081185337',23,104201,1
R1,2,'174445',1,1,24,21,'ｱﾀﾗﾂｸｽ','ｱﾀﾗﾂｸｽ','ｱﾀﾗ1',257,'620003498','アタラックス－Ｐカプセル２５ｍｇ','ｱﾀﾗﾂｸｽPｶﾌﾟｾﾙ25MG',6.100000,5.170000,'Ｃ',1.000000,'1Ｃ',0,0,14.000000,72.380000,'Ｃ','',85.400000,14.000000,0,0,0,0,0,0,0,'20240902','20241011','20290131','ｽｽﾞｹﾝ',5.170000,5.170000,5.130000,5.210000,'1179019M1046','','','4987114347107',24,257,1
R1,2,'174445',1,1,25,21,'ｱﾀﾞﾗｰﾄ','ｱﾀﾞﾗｰﾄ','ｱﾀﾞﾗ1',25736,'610421321','〇規格〇アダラートＣＲ錠２０ｍｇ','ｱﾀﾞﾗｰﾄCRｼﾞﾖｳ20MG',13.200000,13.000000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'20231107','20231130','20251031','ｽｽﾞｹﾝ',13.000000,13.000000,14.670000,14.670000,'2171014G4029','','','4987341103774',25,25736,1
R1,2,'174445',1,1,26,21,'ｱﾀﾞﾗｰﾄ','ｱﾀﾞﾗｰﾄ','ｱﾀﾞﾗｰﾄ',25737,'610421322','〇規格〇アダラートＣＲ錠４０ｍｇ','ｱﾀﾞﾗｰﾄCRｼﾞﾖｳ40MG',23.800000,23.830000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'20231002','','20250930','ｽｽﾞｹﾝ',23.830000,23.830000,27.590000,27.590000,'2171014G5025','','','4987341107840',26,25737,1
R1,2,'174445',1,1,27,21,'ｱﾃﾉﾛｰﾙ','ｱﾃﾉﾛｰﾙ','ｱﾃﾉﾛｰﾙ',33981,'620008283','アテノロール錠５０ｍｇ｢タイヨー｣','ｱﾃﾉﾛｰﾙｼﾞﾖｳ50MGﾀｲﾖｰ',6.100000,5.360000,'錠',1.000000,'1錠',0,0,150.000000,804.000000,'錠','',915.000000,150.000000,0,0,0,0,0,0,0,'20220204','20220214','20260731','ﾒﾃﾞｨｾｵ',5.360000,5.360000,5.260000,5.260000,'2123011F2518','','','4987123409612',27,33981,1
R1,2,'174445',1,1,28,21,'ｱﾃﾚﾂｸｼ','ｱﾃﾚﾂｸｼ','ｱﾃﾚ1',23322,'610407148','◆アテレック錠１０　１０ｍｇ','ｱﾃﾚﾂｸｼﾞﾖｳ10',23.700000,23.200000,'錠',1.000000,'1錠',0,0,0,0,'錠','',0,0,0,0,0,0,0,0,0,'20241029','20250401','20261130','ｽｽﾞｹﾝ',23.200000,23.200000,23.200000,27.100000,'2149037F2039','','','4987224003207',28,23322,1
R1,2,'174445',1,1,29,21,'ｱﾃﾞﾎｽｺ','ｱﾃﾞﾎｽｺ','ｱﾃﾞﾎ1',296,'620003503','〇規格〇アデホスコーワ顆粒１０％','ｱﾃﾞﾎｽｺｰﾜｶﾘﾕｳ10%',15.500000,15.220000,'ｇ',1.000000,'1ｇ／包',529.200000,567.000000,731.000000,11125.820000,'包','過剰',11330.500000,587.000000,1200.000000,1056.000000,0,0,0,0,0,'20250807','20250821','20280430','ｽｽﾞｹﾝ',15.220000,37.206000,14.080000,15.220000,'3992001D1059','','','4987770528803',29,296,1
R1,2,'174445',1,1,30,21,'ｱﾃﾞﾎｽｺ','ｱﾃﾞﾎｽｺ','ｱﾃﾞﾎ2',297,'613990039','〇規格〇アデホスコーワ腸溶錠２０　２０ｍｇ','ｱﾃﾞﾎｽｺｰﾜﾁﾖｳﾖｳｼﾞﾖｳ20',5.900000,4.930000,'錠',1.000000,'1錠',235.200000,252.000000,212.000000,1045.160000,'錠','不足',1250.800000,343.000000,100.000000,231.000000,0,0,0,0,0,'20250818','20250821','20280229','ｽｽﾞｹﾝ',4.930000,10.301000,4.930000,4.930000,'3992001F1084','','','4987770504609',30,297,1
