20250401,2229001F1053,4987858210040,アストミン錠１０ｍｇ,81.00,16
20250401,2359102X1072,4987047120761,アローゼン顆粒,28.00,33
20250401,2432001F1033,4987123158831,メルカゾール錠５ｍｇ,28.00,16
20250401,5200017D1083,4987138802446,ツムラ加味逍遙散エキス顆粒(医療用),210.00,33
20250401,1179025F2022,4987128006502,デパス錠１ｍｇ,84.00,16
20250401,2316017F1035,4987158701569,ビオスリー配合錠,126.00,16
20250401,2316012A1132,4987306066625,ビオフェルミン配合散,31.50,33
20250401,2316004F1020,4987306066984,ビオフェルミンＲ錠,15.00,16
20250401,1124009F1223,4987413580717,レンドルミン錠０.２５ｍｇ,28.00,16
20250401,2344002X1055,4987286105628,酸化マグネシウム｢ケンエー｣〔重質〕,59.50,33
20250401,1180107D1107,4987123410519,サラザック配合顆粒,75.00,33
20250401,1141007F1063,4987896010817,カロナール錠２００　２００ｍｇ,8.00,16
20250401,2431004F1056,4987123155144,チラーヂンＳ錠５０μｇ,28.00,16
20250401,2316020F1029,4987306066212,ビオフェルミン錠剤,84.00,16
20250401,2231001Q1036,4987286105239,セネガシロップ｢ケンエー｣,168.00,36
20250401,2171014G5068,4987080556114,ニフェジピンＣＲ錠４０ｍｇ｢サワイ｣,28.00,16
20250401,3327002F1169,4987476113310,トラネキサム酸錠２５０ｍｇ｢ＹＤ｣,15.00,16
20250401,2241001X1045,4987286105147,キョウニン水｢ケンエー｣,72.00,36
20250401,2149037F1059,4987080103110,シルニジピン錠５ｍｇ｢サワイ｣,28.00,16
20250401,3969010F2030,4987185809900,ジャヌビア錠５０ｍｇ,28.00,16
20250401,2149115F1026,4987081102303,レザルタス配合錠ＬＤ,60.00,16
20250401,3969102F1020,4987051183127,グルベス配合錠,84.00,16
20250401,2189010F1330,4987080773016,プラバスタチンＮａ錠５ｍｇ｢サワイ｣,42.00,16
20250401,2189010F2353,4987080774013,プラバスタチンＮａ錠１０ｍｇ｢サワイ｣,28.00,16
20250401,2189015F1120,4987376069410,アトルバスタチン錠５ｍｇ｢日医工｣,28.00,16
20250401,1179025F1239,4987080190011,エチゾラム錠０.５ｍｇ｢ＳＷ｣,208.00,16
20250401,2149039F2100,4987155592016,ロサルタンＫ錠５０ｍｇ｢トーワ｣,28.00,16
20250401,3969015F1029,4987128144327,テネリア錠２０ｍｇ,42.00,16
20250401,2133001F1590,4987376007313,スピロノラクトン錠２５ｍｇ｢日医工｣,30.00,16
20250401,2171014G4096,4987155103069,ニフェジピンＣＲ錠２０ｍｇ｢トーワ｣,28.00,16
20250401,4490100F1021,4987919103038,ディレグラ配合錠,100.00,16
20250401,4490014F2285,4987080398011,エピナスチン塩酸塩錠２０ｍｇ｢サワイ｣,28.00,16
20250401,2233002F1298,4987155244151,カルボシステイン錠２５０ｍｇ｢トーワ｣,72.00,16
20250401,1249010F1263,4987376357111,チザニジン錠１ｍｇ｢日医工｣,84.00,16
20250401,4490023F1091,4987376556712,フェキソフェナジン塩酸塩錠６０ｍｇ｢ＳＡＮＩＫ｣,84.00,16
20250401,1149019F1617,4987086471282,ロキソプロフェンＮａ錠６０ｍｇ｢三和｣,198.00,16
20250401,2354003F2367,4987080034711,センノシド錠１２ｍｇ｢サワイ｣,116.00,16
20250401,2189016F2130,4987080002017,ピタバスタチンＣａ錠２ｍｇ｢サワイ｣,70.00,16
20250401,3969018F2029,4987233102878,スーグラ錠５０ｍｇ,172.00,16
20250401,2190006M2233,4987376056229,トコフェロールニコチン酸エステルカプセル２００ｍｇ｢日医工｣,210.00,15
20250401,2399005F2350,4987080103516,ドンペリドン錠１０ｍｇ｢サワイ｣,5.00,16
20250401,2149110F1287,4987376085519,ロサルヒド配合錠ＬＤ｢日医工｣,35.00,16
20250401,2190005F2213,4987080103813,イフェンプロジル酒石酸塩錠２０ｍｇ｢サワイ｣,56.00,16
20250401,2149040F4238,4987080005414,カンデサルタン錠１２ｍｇ｢サワイ｣,28.00,16
20250401,6241013F3051,4987081183579,レボフロキサシン錠５００ｍｇ｢ＤＳＥＰ｣　(レボフロキサシンとして),12.00,16
20250401,3969023F1023,4987413300612,ジャディアンス錠１０ｍｇ,30.00,16
20250401,3136004F2278,4987171659304,メコバラミン錠５００μｇ｢ＳＷ｣　０.５ｍｇ,126.00,16
20250401,2319001M1353,4987080023616,ロペラミド塩酸塩カプセル１ｍｇ｢サワイ｣,56.00,15
20250401,3399008F2110,4987376097819,クロピドグレル錠７５ｍｇ｢ＳＡＮＩＫ｣,28.00,16
20250401,3969104F2025,4987116530170,エクメット配合錠ＨＤ,112.00,16
20250401,3969104F1029,4987116530132,エクメット配合錠ＬＤ,56.00,16
20250401,2149114F1188,4987614415511,アムバロ配合錠｢サンド｣,156.00,16
20250401,2149114F1102,4987476170306,アムバロ配合錠｢ＹＤ｣,28.00,16
20250401,3969105F1023,4987123158367,イニシンク配合錠,60.00,16
20250401,4490033F1028,4987222682152,ビラノア錠２０ｍｇ,42.00,16
20250401,2149117F2030,4987081186853,テラムロ配合錠ＢＰ｢ＤＳＥＰ｣,28.00,16
20250401,2149042F2030,4987081186518,テルミサルタン錠４０ｍｇ｢ＤＳＥＰ｣,43.00,16
20250401,1124009F1398,4987128320011,ブロチゾラム錠０.２５ｍｇ｢ヨシトミ｣,28.00,16
20250401,2329021F1331,4987035209713,レバミピド錠１００ｍｇ｢オーツカ｣,84.00,16
20250401,2189017F1030,4987081186907,ロスバスタチン錠２.５ｍｇ｢ＤＳＥＰ｣,209.00,16
20250401,3339002F5025,4987081107032,リクシアナＯＤ錠３０ｍｇ,30.00,16
20250401,2149010G1047,4987925106603,セロケンＬ錠１２０ｍｇ,28.00,16
20250401,3962002F2027,4987116530002,メトグルコ錠２５０ｍｇ,112.00,16
20250401,3969107F1022,4987233105343,スージャヌ配合錠,28.00,16
20250401,2329023F1144,4987123415880,ランソプラゾールＯＤ錠１５ｍｇ｢武田テバ｣,14.00,16
20250401,2189018F1035,4987081189458,エゼチミブ錠１０ｍｇ｢ＤＳＥＰ｣,16.00,16
20250401,2190041F3020,4987443384446,エンレスト錠２００ｍｇ,102.00,16
20250401,2359110B1037,4987699059402,モビコール配合内用剤ＬＤ　６.８５２３ｇ,42.00,18
20250401,2149032F1170,4987081185481,カルベジロール錠１０ｍｇ｢ＤＳＥＰ｣,60.00,16
20250401,2113005F1056,4987123002974,メチルジゴキシン錠０.１ｍｇ｢ＮＩＧ｣,28.00,16
20250401,2189019M1055,4987123002721,オメガ－３脂肪酸エチル粒状カプセル２ｇ｢武田テバ｣,28.00,18
20250401,3949003F1040,4987081185719,フェブキソスタット錠１０ｍｇ｢ＤＳＥＰ｣,28.00,16
20250401,2139005F2474,4987123875271,フロセミド錠４０ｍｇ｢ＮＩＧ｣,28.00,16
