S20902020014 05262978172951241204050240128128          0526297817                                                               
D201202412040689190   0114987086533546¹ÄÌßÛÌ´ÝÃ-Ìß40MG¢»ÝÜ   10X14CM    7Ï²X1000002000001045000002090000011972605  4K16SL       
D201202412040689190   0214987616003631ÍßÝÆ-ÄÞÙ Ìß×½ 32G      32G 4MM    14ÎÝX500002000001081000002162000000002906  PS7G17B-1    
D201202412040689191   0114987616002467ÉÎÞ×ËßÂÄÞÁÕ³ÌÚÂ¸½ÍßÝ      300U     3MLX200002000002631000005262000029222603  PT6EJ18      
D201202412040689191   0214987616003211×²¿ÞÃÞ¸ÞÊ²ºÞ³ÁÕ³ÌÚÂ¸      300U   3MLX2ÎÝ00002000003173000006346000035622607  PP5L642      
D201202412040689219   0114987476180107ÚÎÞ¾ÁØ¼ÞÝ´Ý»Ý´Ý¼ÞÖ³2 2.5MG PTP      100T00001000001270000001270000013702611  Y23L04       
D201202412040689244   0114987614415528±ÑÊÞÛÊ²ºÞ³¼ÞÖ³¢»ÝÄÞ£       PTP      700T00001000009560000009560000118302703  P0302        
D201202412040690014   0114987087034868SGÊ²ºÞ³¶ØÕ³                     1GX105Î³00001000000767000000767000008612706  9813         
D201202412040690319   0114987614412909ÊÞÙ»ÙÀÝ¼ÞÖ³40MG¢»ÝÄÞ  40MG PTP      140T00001000001257000001257000014142705  P0080        
D201202412040690423   0114987614413104ÊÞÙ»ÙÀÝ¼ÞÖ³160MG¢»ÝÄ 160MG PTP      100T00001000001689000001689000019002703  P0050        
D201202412040690486   0114987155165128¾Ì¶ÍßÝËßÎÞ·¼Ù´Ý»Ý´Ý¼ 100MG PTP      100T00010000002489000024890000027402706  A00180       
D201202412040690675   0114987128320011ÌÞÛÁ¿Þ×Ñ¼ÞÖ³0.25MG¢Ö0.25MG PTP      100T00001000000869000000869000010102704  J797         
D201202412040690676   0114987080034711¾ÝÉ¼ÄÞ¼ÞÖ³12MG¢»Ü²£   12MG PTP      100T00001000000460000000460000005102803  724502       
D201202412040690676   0214987081186518ÃÙÐ»ÙÀÝ¼ÞÖ³40MG¢DSEP  40MG PTP      140T00001000002394000002394000026882701  489027       
E200000150000132412040502                                                                                                       
S20901660013 05262978170000241203223811128128          0526297817                                                               
D2012024120446678     0114987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000001036000001036000011402612  81740        
D2012024120446678     0214987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000001036000001036000011402612  81740        
D2012024120446678     0314987443384446´ÝÚ½Ä ¼ÞÖ³ 200MG      PTP  200MG    100T00001000015243000015243000171102704  P0575        
D2012024120446678     0414987123415880×Ý¿Ìß×¿Þ-Ù OD¼ÞÖ³ 15  PTP   15MG    100T00001000001046000001046000012402709  KJ061        
D2012024120446678     0514987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00001000000851000000851000010102706  KG021        
D2012024120446678     0614987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00001000000851000000851000010102706  KG021        
D2012024120446678     0714987770588807ºÒØ±Ý º-Ü ¼ÞÖ³ 100    PTP  100MG    100T00001000000809000000809000008902804  VN4H         
D2012024120446678     0814987081185719Ì´ÌÞ·¿½ÀÂÄ ¼ÞÖ³ 10MG  PTP   10MG    100T00001000000536000000536000005902702  50228        
D2012024120446679     0114987901094207Ó»ÌßØÄÞ¸´Ý»Ý´Ý ¼ÞÖ³   PTP    5MG    100T00001000000900000000900000010102703  M031AH4      
D2012024120446679     0214987035209713ÚÊÞÐËßÄÞ ¼ÞÖ³ 100MG   PTP  100MG    500T00001000004291000004291000050502707  4G77RT4      
D2012024120446679     0314987123000178ÚÎÞ¾ÁØ¼ÞÝ´Ý»Ý´Ý ¼ÞÖ³ÃÊÞ£ PTP  5MG   100T00001000001461000001461000016402902  P87L         
D2012024120446679     0414987123407915Ì±ÓÁ¼ÞÝ OD ¼ÞÖ³ 20MG  PTP   20MG    100T00002000000900000001800000010102706  H10511       
D2012024120446679     0514987376069519±ÄÙÊÞ½ÀÁÝ ¼ÞÖ³ 10MG   PTP   10MG    100T00001000000999000000999000011002608  HK0101       
D2012024120446679     0614987376097819¸ÛËßÄÞ¸ÞÚÙ ¼ÞÖ³ 75MG  PTP   75MG    100T00001000003140000003140000035502612  4K664A       
D2012024120446679     0714987901039406´ÊßÙÚ½ÀÂÄ ¼ÞÖ³ 50MG   PTP   50MG    100T00001000001408000001408000015802707  M033AH8      
D2012024120446679     0814987376245302ÄÞ¸ÞÏÁ-Ù ¼ÞÖ³ 50MG    PTP   50MG    100T00002000000900000001800000010102701  J00200       
D2012024120446680     0114987120263002¹ÞÝÀ¼Ý ÅÝº³ 0.1%             1MG  10GX1000001000000979000000979000011002704  A058         
D2012024120447061     0114987190020338´¿ÒÌß×¿Þ-Ù ¶Ìß¾Ù 20M  PTP   20MG    100P00001000003725000003725000041802608  11030        
D2012024120447061     0214987081188703ËÞ¶ÙÀÐÄÞ OD ¼ÞÖ³ 80M  PTP   80MG     30T00002000003351000006702000036872704  07640        
D2012024120447061     0314987060008688ÍÞµ-ÊÞ ¼ÞÖ³ 50MG (·Ö  PTP   50MG    100T00001000013604000013604000152702607  F104         
D2012024120447061     0414987080379119ÌßÛËßÍÞØÝ´Ý»Ý´Ý ¼ÞÖ³  PTP   10MG    100T00001000001154000001154000012702611  524202       
D2012024120447061     0514987123000178ÚÎÞ¾ÁØ¼ÞÝ´Ý»Ý´Ý ¼ÞÖ³ÃÊÞ£ PTP  5MG   100T00001000001461000001461000016402902  P87L         
D2012024120447651     0114987476113310Ä×È·»Ñ»Ý ¼ÞÖ³ 250MG   PTP  250MG    100T00001000000918000000918000010102706  Y24G47       
E200000250000232412032238                                                                                                       
