S20902020014 05262978173101250818050230128128          0526297817                                                               
D201202508180385111   0114987236019067Ö³Ò²¼Õ¾²¿Þ³¸ÛÓ¼ÞÉÄÞ±¸ÛÐÂXÊ-ÌÞÌ     ³Ð76G00002000000205000000410000000002606               
D201202508180385111   0214987236019098Ö³Ò²¼Õ¾²¿Þ³¸ÛÓ¼ÞÉÄÞ± ¼Ö³¶ÞÊÁÐÂ       76G00002000000205000000410000000002607               
E200000040000022508180502                                                                                                       
S20901660013 05262978170000250816185651128128          0526297817                                                               
D2012025081835404     0114987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00001000008401000008401000094302801  568082       
D2012025081835404     0214987123155144Á×-ÁÞÝ S ¼ÞÖ³ 50Ï²¸Û  PTP  50Ï²¸ÛG  500T00001000004725000004725000052002712  Y637A        
D2012025081835404     0314987123418164ÃÞÕÀ½ÃØÄÞ ¶Ìß¾Ù 0.5MÊÞ£ PTP 0.5MG    30P00001000000716000000716000008042808  7K8F         
D2012025081835404     0414987770529800ÊßÙÓÃÞ²± XR ¼ÞÖ³ 0.2  PTP  0.2MG    100T00001000005346000005346000060002804  JQ5H         
D2012025081835404     0514987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00002000000926000001852000010402710  KL031        
D2012025081835404     0614987123119597ÌßÚÄÞÆ¿ÞÛÝ ¼ÞÖ³ <À¹À  PTP    5MG    100T00001000000900000000900000010103002  LC031        
D2012025081835404     0714987080670018×ÍÞÌß×¿Þ-Ù NA ¼ÞÖ³ 1  PTP   10MG    100T00001000002139000002139000024002706  724605       
D2012025081835404     0814987901081504Ì²Å½ÃØÄÞ ¼ÞÖ³ 1MG ¢V  PTP    1MG   14TX200001000004660000004660000000002708  LR8426       
D2012025081835405     0114987080012719´¾ÞÛ½ Ê²ºÞ³¼ÞÖ³ HD ¢  PTP           100T00001000003358000003358000037702802  125202       
D2012025081835405     0214987286113500»Ý¶Ï¸ÞÈ¼³Ñ ¼ÞÖ³ 330M  PTP  330MG    100T00001000000527000000527000005902806  5J86         
D2012025081835405     0314987028205630ÃÞ´ËÞºÞ ¼ÞÖ³ 5MG      PTP    5MG    100T00001000006352000006352000071302712  54A24K       
D2012025081835405     0414987123157575¶ÝÃÞ»ÙÀÝ ¼ÞÖ³ 8MG ¢±  PTP    8MG    100T00001000002539000002539000028502801  Y737A        
D2012025081835405     0514987376069519±ÄÙÊÞ½ÀÁÝ ¼ÞÖ³ 10MG   PTP   10MG    100T00001000000945000000945000010402708  HP0201       
D2012025081835405     0614987211153106ÌßÛÍßÄ                              100G00003000000272000000816000002432806  56262        
D2012025081835405     0714987770519009ØÄÞÒÂ¸½ º-Ü ÅÝº³ 0.3       0.3%    5GX1000001000000668000000668000007352904  HM5C         
D2012025081835405     0814987081189960Û·¿ÌßÛÌ´Ý NA Ã-Ìß 10  10CMX14CM   7Ï²X1000002000001098000002196000012322802  31425        
D2012025081835406     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00001000000526000000526000005902801  2452         
E200000190000172508161856                                                                                                       
