S20901660013 05262978170000240710100154128128          0526297817                                                               
D2012024071006035     0114987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00001000008624000008624000096802609  557640       
D2012024071006035     0214987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00001000008624000008624000096802609  557640       
D2012024071006035     0314987123875271ÌÛ¾ÐÄÞ ¼ÞÖ³ 40MG ¢NI  PTP   40MG    100T00001000000571000000571000006402612  GR0919       
D2012024071006035     0414987123873857»ÙÎß¸ÞÚ×-Ä´Ý»Ý´Ý ¼ÞÖIG£ PTP 100MG   100T00001000002752000002752000030902611  GS0175       
E200000060000042407101001                                                                                                       
S20901660013 05262978170000240710130127128128          0526297817                                                               
D2012024071006320     0114987123159166¶Ñ¼± Ê²ºÞ³¼ÞÖ³ HD ¢±  PTP           100T00001000002058000002058000023102701  W457A        
D2012024071006320     0214987123873758¼ÞÌ´ÆÄÞ-Ù´Ý»Ý´Ý ¼ÞÖ³  PTP   25MG    100T00004000000508000002032000005702702  GR0839       
E200000040000022407101301                                                                                                       
S20902020014 05262978170991240710130250128128          0526297817                                                               
D201202407100020517   0114987080033912Ò·¼ÚÁÝ´Ý»Ý´Ý¶Ìß¾Ù100 100MG PTP    100CAP00002000000964000001928000010602610  123X03       
D201202407100020669   0114987233731825Ï²½Ø-¼ÞÖ³10MG         10MG PTP      100T00001000002743000002743000031002611  23024F1      
D201202407100020670   0114987028211020±Ø¾ÌßÄD¼ÞÖ³3MG         3MG PTP       14T00002000000743000001486000008302608  23XB74S      
D201202407100020670   0214987084309044±Ú¼ÞµÝLXÃÝ¶ÞÝ´·0.1%       0.1%    5MLX1000001000022480000022480000252852612  1AE0229      
D201202407100020670   0314987116140294²ÙÍÞ»ÙÀÝ¼ÞÖ³100MG¢DS 100MG PTP      100T00001000001690000001690000019802701  2144C        
D201202407100020670   0414987116530187´¸ÒÂÄÊ²ºÞ³¼ÞÖ³HD           PTP      500T00001000022361000022361000251002608  P2228        
D201202407100020670   0514987190020338´¿ÒÌß×¿Þ-Ù¶Ìß¾Ù20MG¢  20MG PTP    100CAP00001000003784000003784000041802605  09030        
D201202407100020671   0114987136118938´ÃÞ²Û-Ù¶Ìß¾Ù0.5UG    0.5UG PTP    100CAP00001000002929000002929000032402611  23L050Z      
D201202407100020671   0214987155152074´ÙÃÞ¶Ù¼Ä-Ù¶Ìß¾Ù0.75U0.75UG PTP    100CAP00001000001874000001874000020702607  D0551        
D201202407100020671   0314987443384446´ÝÚ½Ä¼ÞÖ³200MG       200MG PTP      100T00001000015243000015243000171102701  P0446        
D201202407100020671   0414987901002400¶ÙÃÞÅØÝ¼ÞÖ³1MG         1MG PTP      100T00001000001544000001544000017002609  HR3479       
D201202407100020671   0514987650650105¸Ú½Ä-Ù¼ÞÖ³2.5MG      2.5MG PTP      100T00001000001933000001933000021302612  92440        
D201202407100020672   0114987286113500»Ý¶Ï¸ÞÈ¼³Ñ¼ÞÖ³330MG¢ 330MG PTP      100T00001000000486000000486000005702704  4H68         
D201202407100020672   0214987901067201¿ÞÙÐÄØÌßÀÝOD¼ÞÖ³2.5M 2.5MG PTP       12T00002000001357000002714000014942609  M066AGA      
D201202407100020672   0314987080036319ÃÙËÞÅÌ²Ý¼ÞÖ³125MG¢»Ü 125MG PTP      100T00001000003055000003055000033602607  723701       
D201202407100020672   0414987294394120Ì´ÌÞØ¸¼ÞÖ³10MG        10MG PTP      100T00001000001409000001409000015502610  40344        
D201202407100020672   0514987080774013Ìß×ÊÞ½ÀÁÝNA¼ÞÖ³10MG¢  10MG PTP      100T00002000001400000002800000015402610  723Y02       
D201202407100020673   0114987081105519Û·¿ÆÝ¹ÞÙ1%                  1%    25GX1000001000000667000000667000007502701  NSN1883      
D201202407100020673   0214987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00001000001036000001036000011402608  76030        
D201202407100020673   0314987028240303Ü-Ì±ØÝ¼ÞÖ³1MG          1MG PTP      100T00002000000889000001778000009802607  41A46K       
D201202407100020674   0114987128305216ÏÝ¼ÞÔÛË¶ÁÕ³5MG±Ãµ½         5MG0.5MLX2·ÂÄ00001000006856000006856000076962509  D703925AA    
D201202407100020674   0214987616003211×²¿ÞÃÞ¸ÞÊ²ºÞ³ÁÕ³ÌÚÂ¸      300U   3MLX2ÎÝ00003000003238000009714000035622604  PP5K668      
D201202407100020740   0114987057592770µÝ¸ÞØ»Þ¼ÞÖ³5MG         5MG PTP      100T00001000007180000007180000080502602  23904B       
D201202407100020740   0214987086170802¸ÞØÒËßØÄÞ¼ÞÖ³1MG¢»ÝÜ   1MG PTP      100T00001000000872000000872000010102610  FY02401      
D201202407100020740   0314987138806840ÂÑ×068¼Ô¸Ô¸¶Ý¿Þ³Ä³        (68) 2.5GX3X1400002000000993000001986000010922703  W45701       
D201202407100020740   0414987954808660ÌßÚÐÈÝÄÊ²ºÞ³¼ÞÖ³LD         PTP      100T00001000004664000004664000051402610  X028148      
D201202407100020904   0114987086651509ÐÁ¸ÞØÆÄÞCA¥OD¼ÞÖ³5MG   5MG PTP      100T00002000000535000001070000005902608  MW02         
E200000290000272407101302                                                                                                       
