S20902020014 05262978171005240906130254128128          0526297817                                                               
D201202409060211744   0114987341109639²¸Þ»ÞÚÙÄ¼ÞÖ³15MG      15MG PTP      100T00001000042114000042114000476402611  JPS7779      
D201202409060211744   0214987190020338´¿ÒÌß×¿Þ-Ù¶Ìß¾Ù20MG¢  20MG PTP    100CAP00001000003595000003595000041802605  09530        
D201202409060211744   0314987080680017¶ÙÍÞ¼ÞÛ-Ù¼ÞÖ³2.5MG¢» 2.5MG PTP      100T00001000000879000000879000010102603  723309       
D201202409060211744   0414987641077829¹ÄÌßÛÌ´ÝÊßÂÌßXR120MG     120MG      70Ï²00001000001053000001053000011972511  64241        
D201202409060211744   0514987286113500»Ý¶Ï¸ÞÈ¼³Ñ¼ÞÖ³330MG¢ 330MG PTP      100T00002000000446000000892000005702706  4J86         
D201202409060211745   0114987413300612¼ÞÔÃÞ²±Ý½¼ÞÖ³10MG     10MG PTP      100T00001000016293000016293000188902701  489330       
D201202409060211745   0214987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00002000014716000029432000170402701  24021Y1      
D201202409060211745   0314987286105239¾È¶Þ¼ÛÂÌß                          500ML00001000000797000000797000008952804  4H13         
D201202409060211745   0414987413870511Ä×¾ÞÝÀ¼ÞÖ³5MG          5MG PTP      100T00001000010522000010522000122002611  489064       
D201202409060211745   0514987081185719Ì´ÌÞ·¿½ÀÂÄ¼ÞÖ³10MG¢D  10MG PTP      100T00001000000525000000525000005902612  50202        
D201202409060211746   0114987155592016Û»ÙÀÝK¼ÞÖ³50MG¢Ä-Ü£   50MG PTP      100T00001000001844000001844000021202901  A0194        
D201202409060211746   0214987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00002000001015000002030000011402610  79830        
D201202409060211747   0114987616003655µ¾ÞÝËßÂ¸Ë¶ÁÕ³2MG           2MG 1.5MLX1ÎÝ00001000009672000009672000108792608  NP5K133      
D201202409060211747   0214987616003211×²¿ÞÃÞ¸ÞÊ²ºÞ³ÁÕ³ÌÚÂ¸      300U   3MLX2ÎÝ00001000003173000003173000035622604  PP5K817      
E200000160000142409061302                                                                                                       
