S20902690019 05262978170000250821120002128128          0526297817                                                               
D201202508212034259   0114987376097819¸ÛËßÄÞ¸ÞÚÙ¼ÞÖ³75MG¢SANIK£PTP 100T       00001000002900000002900000031902708  5K695A       
D201202508212034259   0214987123154352À¹·ÔÌÞ¼ÞÖ³10MG PTP    10MG 10TX10       00002000008562000017124000094302801  568405       
D201202508212034259   0314987123155106Á×°ÁÞÝ S¼ÞÖ³25UGPTP   25UG   100T       00001000000944000000944000010402712  Y170A        
D201202508212034259   0414987376556712Ì´·¿Ì´Å¼ÞÝ´Ý»Ý´Ý¼ÞÖ³60MG¢SAN 100T       00001000002609000002609000028702702  4K050A       
D201202508212034259   0514987123416627ÎÞ¸ÞØÎÞ°½OD¼ÞÖ³0.3MG¢À¹ÀÞÃÊÞ£100T       00001000000942000000942000010402710  KL041        
D201202508212034260   0114987123002974ÒÁÙ¼ÞºÞ·¼Ý ¼ÞÖ³0.1MG¢NIG£ PTP100T       00001000000553000000553000006102705  H20163       
D201202508212034260   0214987123417280Û·¿ÌßÛÌ´ÝNA¼ÞÖ³60MG¢À¹ÀÞÃÊÞ£ 100T       00001000000917000000917000010102708  H40297       
D201202508212034261   0114987376556736Ì´·¿Ì´Å¼ÞÝ´Ý»Ý´Ý¼ÞÖ³60MG¢SAN 500T       00001000013044000013044000143502704  4K090C       
E200000100000082508211200                                                                                                       
S20902020014 05262978170797250821140242128128          0526297817                                                               
D201202508210404075   0114987080192015´Á¿Þ×Ñ¼ÞÖ³1MG¢SW£      1MG PTP      100T00001000000916000000916000010102804  525201       
D201202508210404076   0114987476170306±ÑÊÞÛÊ²ºÞ³¼ÞÖ³¢YD£         PTP      100T00001000001551000001551000015202801  Y25B05       
D201202508210404076   0214987901128605±ÑÛ¼ÞËßÝ¼ÞÖ³5MG¢VTRS   5MG PTP      100T00001000000883000000883000010402809  LY1378       
D201202508210404076   0314987116530170´¸ÒÂÄÊ²ºÞ³¼ÞÖ³HD           PTP      100T00002000003929000007858000046502803  P2589D       
D201202508210404076   0414987155161052´ÃÞ²Û-Ù¼ÞÖ³0.75UG   0.75UG PTP      100T00001000003608000003608000041002711  D0025        
D201202508210404076   0514987080267461µ¾ÙÀÐËÞÙ¶Ìß¾Ù75MG¢»Ü  75MG PTP     10CAP00001000001013000001013000011162512  119Y03A      
D201202508210404077   0114987120263002¹ÞÝÀ¼ÝÅÝº³0.1%            0.1%  10GX10ÎÝ00001000000978000000978000011002803  B037         
D201202508210404077   0214987185809900¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  100T00001000007044000007044000082102612  Z007340      
D201202508210404077   0314987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00001000013174000013174000149702708  24086Y1      
D201202508210404077   0414987413836029½ËßµÙÄÚ½ËßÏÂÄ60·Õ³ÆÕ                1·ÂÄ00001000004625000004625000053542706  403624       
D201202508210404077   0514987901129107¾Úº·¼ÌÞ¼ÞÖ³100MG¢VTR 100MG PTP      100T00001000000827000000827000009302712  25018N1      
D201202508210404078   0114987901016308¾ÚºÂ¸½¼ÞÖ³100MG      100MG PTP      100T00001000001878000001878000021102709  24019N1      
D201202508210404078   0214987080034711¾ÝÉ¼ÄÞ¼ÞÖ³12MG¢»Ü²£   12MG PTP      100T00001000000477000000477000005302902  725104       
D201202508210404078   0314987916002211ÀÑ½Û¼Ý´Ý»Ý´ÝOD¼ÞÖ³0. 0.2MG PTP      140T00001000002174000002174000021002801  01406        
D201202508210404078   0414987081186518ÃÙÐ»ÙÀÝ¼ÞÖ³40MG¢DSEP  40MG PTP      140T00002000002156000004312000024222712  589012       
D201202508210404078   0514987413870511Ä×¾ÞÝÀ¼ÞÖ³5MG          5MG PTP      100T00001000010523000010523000118902803  589045       
D201202508210404079   0114987614412909ÊÞÙ»ÙÀÝ¼ÞÖ³40MG¢»ÝÄÞ  40MG PTP      140T00001000001481000001481000014562707  P0087        
D201202508210404079   0214987081185719Ì´ÌÞ·¿½ÀÂÄ¼ÞÖ³10MG¢D  10MG PTP      100T00002000000542000001084000006102711  50294        
D201202508210404079   0314987080774013Ìß×ÊÞ½ÀÁÝNA¼ÞÖ³10MG¢  10MG PTP      100T00001000001213000001213000014102711  724Y03       
D201202508210404079   0414987901094207Ó»ÌßØÄÞ¸´Ý»Ý´Ý¼ÞÖ³5M   5MG PTP      100T00001000000925000000925000010402709  M040AHA      
D201202508210404079   0514987081189960Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X1000001000001057000001057000012322802  31525        
D201202508210404080   0114987128305216ÏÝ¼ÞÔÛË¶ÁÕ³5MG±Ãµ½         5MG0.5MLX2·ÂÄ00003000006856000020568000076962612  D854975CA    
D201202508210404206   0114987128320011ÌÞÛÁ¿Þ×Ñ¼ÞÖ³0.25MG¢Ö0.25MG PTP      100T00001000000872000000872000010402712  K004         
D201202508210404207   0114987081187331ØÊÞ-Û·»ÊÞÝ¼ÞÖ³15MG¢Ê  15MG PTP      100T00001000018815000018815000226702711  JPS8267      
D201202508210404207   0214987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00001000000925000000925000010402707  91840        
E200000270000252508211402                                                                                                       
