S20901660013 05262978170000250421100116128128          0526297817                                                               
D2012025042137205     0114987376075312ËÞ¿ÌßÛÛ-ÙÌÏÙ»Ý´Ý ¼ÞÖ²º³£ PTP 2.5MG  100T00001000000927000000927000010402710  J02200       
D2012025042137205     0214987123158831ÒÙ¶¿Þ-Ù ¼ÞÖ³ 5MG      PTP    5MG    100T00001000000918000000918000010102708  Y570A        
D2012025042137205     0314987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000000945000000945000010402704  87940        
D2012025042137205     0414987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00001000008401000008401000094302709  564419       
D2012025042137205     0514987138806840068 ÂÑ× ¼Ô¸Ô¸¶Ý¿Þ³Ä³           2.5GX42Î³00002000000992000001984000010922801  X47581       
D2012025042137205     0614987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00002000004143000008286000046502709  P2497        
D2012025042137205     0714987123001175¼ÞÙÑÛ Ê²ºÞ³¼ÞÖ³ HD ¢  PTP           100T00001000002468000002468000027702705  563754       
D2012025042137205     0814987476113310Ä×È·»Ñ»Ý ¼ÞÖ³ 250MG   PTP  250MG    100T00001000000945000000945000010402711  Y24L05       
D2012025042137206     0114987185809900¼ÞÔÇËÞ± ¼ÞÖ³ 50MG (¶  PTP   50MG    100T00001000007315000007315000082102608  Y020855      
D2012025042137206     0214987233105343½-¼ÞÔÇ Ê²ºÞ³¼ÞÖ³      PTP           100T00001000015929000015929000178802706  24075M1      
D2012025042137206     0314987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00001000000926000000926000010402709  KK031        
D2012025042137206     0414987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00001000000926000000926000010402709  KK031        
D2012025042137206     0514987080034711¾ÝÉ¼ÄÞ ¼ÞÖ³ 12MG ¢»Ü  PTP   12MG    100T00001000000478000000478000005302810  724X01       
D2012025042137206     0614987233102878½-¸Þ× ¼ÞÖ³ 50MG       PTP   50MG    100T00001000014487000014487000162602706  24062Y1      
D2012025042137206     0714987901128704±ÑÛ¼ÞËßÝ ¼ÞÖ³ 5MG ¢V  PTP    5MG    500T00001000004632000004632000052002808  LR8514       
D2012025042137206     0814987081185719Ì´ÌÞ·¿½ÀÂÄ ¼ÞÖ³ 10MG  PTP   10MG    100T00001000000554000000554000006102708  50265        
D2012025042137207     0114987280292249¾Ì±×ÝÁÝ ¼ÞÖ³ 1MG      PTP    1MG    100T00001000000563000000563000006202910  424X04       
D2012025042137207     0214987901094207Ó»ÌßØÄÞ¸´Ý»Ý´Ý ¼ÞÖ³   PTP    5MG    100T00001000000927000000927000010402708  M037AH9      
D2012025042137207     0314987123873758¼ÞÌ´ÆÄÞ-Ù´Ý»Ý´Ý ¼ÞÖ³  PTP   25MG    100T00001000000526000000526000005902710  H40545       
D2012025042137207     0414987116530002ÒÄ¸ÞÙº ¼ÞÖ³ 250MG     PTP  250MG    100T00002000000927000001854000010402707  6827C        
D2012025042137207     0514987116530132´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ LD    PTP           100T00001000004205000004205000047202708  P0512        
D2012025042137207     0614987080120018´ÊÞ½ÁÝ OD ¼ÞÖ³ 10MG   PTP   10MG    100T00001000001990000001990000021902710  X24X02       
D2012025042137207     0714987081105403Û·¿ÆÝ ¼ÞÖ³ 60MG       PTP   60MG    100T00001000000927000000927000010402708  THA8623      
D2012025042137207     0814987080774013Ìß×ÊÞ½ÀÁÝ NA ¼ÞÖ³ 10  PTP   10MG    100T00001000001257000001257000014102706  724604       
D2012025042137208     0114987286113500»Ý¶Ï¸ÞÈ¼³Ñ ¼ÞÖ³ 330M  PTP  330MG    100T00001000000527000000527000005902801  5E49         
D2012025042137208     0214987081186518ÃÙÐ»ÙÀÝ ¼ÞÖ³ 40MG ¢D  PTP   40MG  14TX1000001000002201000002201000024222706  489046       
D2012025042137208     0314987770529800ÊßÙÓÃÞ²± XR ¼ÞÖ³ 0.2  PTP  0.2MG    100T00001000005346000005346000060002712  HO5O         
D2012025042137208     0414987376069519±ÄÙÊÞ½ÀÁÝ ¼ÞÖ³ 10MG   PTP   10MG    100T00001000000945000000945000010402706  FP0101       
D2012025042137208     0514987376097710¸ÛËßÄÞ¸ÞÚÙ ¼ÞÖ³ 25MG  PTP   25MG    100T00001000001345000001345000014802702  4K103A       
D2012025042137208     0614987123136297±¸Ä½ ¼ÞÖ³ 30          PTP   30MG    100T00001000004081000004081000045802611  JM011        
D2012025042137208     0714987081184477±ÏÙ´ÂÄ Ê²ºÞ³¼ÞÖ³ 3ÊÞ  PTP           100T00001000001345000001345000014802608  Q3A0144      
D2012025042137208     0814987222682152ËÞ×É± ¼ÞÖ³ 20MG (Ò²¼  PTP   20MG    100T00002000004339000008678000048702706  4F88A        
D2012025042137209     0114987901129800ÄÞ·»¿Þ¼Ý ¼ÞÖ³ 1MG ¢V  PTP    1MG    100T00001000000926000000926000010402706  LK9480       
D2012025042137209     0214987901129800ÄÞ·»¿Þ¼Ý ¼ÞÖ³ 1MG ¢V  PTP    1MG    100T00001000000926000000926000010402706  LK9480       
D2012025042137209     0314987174422011ÍÊßØÝÙ²¼ÞÌÞÂ¼Â ¶Þ²Ö³0.3%¢ÆÎÝ¿Þ³·£100GX1000001000006592000006592000074002711  C24287       
D2012025042137209     0414987087003871ØÝÃÞÛÝ VG ¸Ø-Ñ 0.12%               5GX1000001000001234000001234000013852711  5844         
D2012025042137209     0514987086512251MS µÝ ¼ÂÌß              100G 000000  X1000001000000809000000809000008902611  DL19AH       
D2012025042137209     0614987413836029½ËßµÙÄ Ú½ËßÏÂÄ 60·Õ³       60·Õ³ÆÕ³ 1·ÂÄ00003000004769000014307000053532612  306443       
D2012025042137209     0714987081189960Û·¿ÌßÛÌ´Ý NA Ã-Ìß 10  10CMX14CM   7Ï²X1000004000001098000004392000012322712  10725        
D2012025042137210     0114987128006496ÃÞÊß½ ¼ÞÖ³ 0.5MG      PTP  0.5MG    100T00001000000847000000847000009502706  J613         
