S20902020014 05262978170314250314090236128128          0526297817                                                               
D202202503140926585   0114987035622413ÄÙÊÞÌßÀÝOD¼ÞÖ³7.5MG¢ 7.5MG PTP       20T00001000005776000005776000072202701  4A74TDC1     
D202202503140926585   0214987058201039ÉÊÞÐÝ¼ÞÖ³5MG           5MG PTP      100T00001000000882000000882000009802904  2403         
D202202503140926585   0314987080154112ÚÊß¸ÞØÆÄÞ¼ÞÖ³0.5MG¢» 0.5MG PTP      100T00001000001219000001219000013702612  523904       
D202202503140926585   0414987080154112ÚÊß¸ÞØÆÄÞ¼ÞÖ³0.5MG¢» 0.5MG PTP      100T00001000001219000001219000013702702  523Y03       
D202202503140926585   0514987080267461µ¾ÙÀÐËÞÙ¶Ìß¾Ù75MG¢»Ü  75MG PTP     10CAP00003000001014000003042000011162610  120X04       
D202202503140926586   0114987080267461µ¾ÙÀÐËÞÙ¶Ìß¾Ù75MG¢»Ü  75MG PTP     10CAP00005000001014000005070000011163003  124810       
D202202503140926586   0214987138801241ÂÑ×012»²º¶ØÕ³ºÂÎÞÚ²Ä      (12) 2.5GX3X1400003000001937000005811000021322710  X32992       
D202202503140926586   0314987142461110ÕØÉ-Ñ¼ÞÖ³50MG         50MG PTP      100T00001000001071000001071000011802607  CL038        
D202202503140926586   0414987155034103±ÝÌÞÛ·¿-Ù´Ý»Ý´Ý¼ÞÖ³1  15MG PTP      100T00020000000507000010140000005702806  A0473        
D202202503140926586   0514987155078145Á·¼Þ³Ñ¼Õ³¶ÌÞÂ¶Ìß¾Ù10  10MG PTP    100CAP00002000000537000001074000005902903  A0251        
D202202503140926590   0114987155078145Á·¼Þ³Ñ¼Õ³¶ÌÞÂ¶Ìß¾Ù10  10MG PTP    100CAP00001000000537000000537000005902903  A0251        
D202202503140926590   0214987155262070ÅÌÄËß¼ÞÙOD¼ÞÖ³25MG¢Ä  25MG PTP      100T00001000000909000000909000010102705  B0132        
D202202503140926590   0314987188488027¼Þ¸ÄÙÃ-Ìß75MG             75MG 7Ï²X10Ì¸Û00001000009625000009625000108152607  B801S        
D202202503140926590   0414987199323539ÌÞ½ºÊßÝ¼ÞÖ³10MG       10MG PTP      100T00001000000514000000514000005902703  4K037A       
D202202503140926590   0514987294235317×·¿ÍÞÛÝÅ²Ö³´·0.75%       0.75%  10MLX10V00001000001420000001420000016002705  50046        
D202202503140926591   0114987413590518Ð¶ÑÛÊ²ºÞ³¼ÞÖ³AP            PTP      100T00001000003362000003362000040502701  489001       
D202202503140926591   0214987435475152ÃÞ·»ÒÀ¿ÞÝÌßÛËßµÝ»Ý´½      0.1%    10GX1000003000000751000002253000008102711  9917ZD       
D202202503140926591   0314987476111514ÒÅÃÄÚÉÝ¶Ìß¾Ù15MG¢YD£  15MG PTP    100CAP00001000001036000001036000011402710  Y24K02       
D202202503140926591   0414987476180107ÚÎÞ¾ÁØ¼ÞÝ´Ý»Ý´Ý¼ÞÖ³2 2.5MG PTP      100T00001000001245000001245000013702611  Y23L04       
D202202503140926591   0514987650705102È·¼³Ñ¶Ìß¾Ù10MG        10MG PTP    100CAP00001000003512000003512000040602612  56840        
D202202503140926592   0114987925111256ÚÐÆ-ÙOD¼ÞÖ³8MG         8MG PTP       56T00001000005080000005080000056452701  24B020J      
E200000230000212503140902                                                                                                       
S20902690019 05262978170000250314090002128128          0526297817                                                               
D201202503143420337   0114987376069519±ÄÙÊÞ½ÀÁÝ¼ÞÖ³10MG¢ÆÁº³£ PTP  100T       00001000000999000000999000011002701  AP0101       
E200000030000012503140900                                                                                                       
