S20902690019 05262978170000250226120002128128          0526297817                                                               
D201202502262741242   0114987123154352À¹·ÔÌÞ¼ÞÖ³10MG PTP    10MG 10TX10       00001000008470000008470000096802707  563442       
D201202502262741242   0214987123002974ÒÁÙ¼ÞºÞ·¼Ý ¼ÞÖ³0.1MG¢NIG£ PTP100T       00001000000513000000513000005902705  H20163       
E200000040000022502261200                                                                                                       
S20902020014 05262978170845250226140252128128          0526297817                                                               
D201202502260881467   0114987288861010Ê¸¼Ö¸Ü¾ØÝ¢Ö¼ÀÞ£                      50G00003000000310000000930000001222709  024102       
D201202502260881480   0114987190020338´¿ÒÌß×¿Þ-Ù¶Ìß¾Ù20MG¢  20MG PTP    100CAP00001000003595000003595000041802608  11830        
D201202502260881480   0214987858210125×¼ÞÚ½¼ÞÖ³150MG       150MG PTP      140T00001000012410000012410000137342609  M1051M1      
D201202502260881560   0114987128320011ÌÞÛÁ¿Þ×Ñ¼ÞÖ³0.25MG¢Ö0.25MG PTP      100T00001000000869000000869000010102707  J810         
D201202502260881561   0114987080037644¹ÄÁÌ´ÝDS¼Ö³ÆÖ³0.1%¢»  0.1% ÊÞ×      100G00001000000590000000590000006502705  124403       
D201202502260881561   0214987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00001000014716000014716000170402705  24053Y1      
D201202502260881561   0314987233105343½-¼ÞÔÇÊ²ºÞ³¼ÞÖ³            PTP      100T00001000016382000016382000191702704  24062M1      
D201202502260881561   0414987901008303ÉÙÊÞ½¸¼ÞÖ³5MG          5MG PTP      100T00001000001381000001381000015202805  LN2456       
D201202502260881561   0514987080598015Ëßµ¸ÞØÀ¿ÞÝ¼ÞÖ³15MG¢»  15MG PTP      100T00001000001105000001105000012702704  424403       
D201202502260881562   0114987087003871ØÝÃÞÛÝ-VG¸Ø-Ñ0.12%       0.12%   5GX10²Ø00001000001230000001230000013852711  5840         
D201202502260881606   0114987925106603¾Û¹ÝL¼ÞÖ³120MG       120MG PTP      100T00001000006588000006588000073602701  03640        
D201202502260881606   0214987138806246ÂÑ×062ÎÞ³Ì³Â³¼Ö³»Ý        (62) 2.5GX3X1400003000001317000003951000014492801  X45241       
D201202502260881606   0314987138806239ÂÑ×062ÎÞ³Ì³Â³¼Ö³»Ý        (62)2.5GX189Î³00001000005871000005871000065212801  X45531       
D201202502260882065   0114987060008411ÃÞ»ÞÚÂ¸½¼ÞÖ³5MG        5MG PTP      100T00001000003579000003579000042602603  Y013435      
D201202502260882065   0214987128322527ÙÊßÌ²Ý¼ÞÖ³10MG        10MG PTP      100T00005000003924000019620000046402707  4H114        
D201202502260882065   0314987060008688ÍÞµ-ÊÞ¼ÞÖ³50MG        50MG PTP      100T00005000013315000066575000152702610  F164         
D201202502260882065   0414987233103042ÍÞÀÆ½¼ÞÖ³50MG         50MG PTP      100T00001000012829000012829000147002707  24067R1      
E200000190000172502261402                                                                                                       
