S20902020014 05262978170793250929130301128128          0526297817                                                               
D201202509290658688   0114987901008303ÉÙÊÞ½¸¼ÞÖ³5MG          5MG PTP      100T00001000001220000001220000013702805  LT7234       
D201202509290658688   0214987901017701ØËßÄ-Ù¼ÞÖ³10MG        10MG PTP      100T00001000002182000002182000024502707  24011N1      
D201202509290658688   0314987081100316Û·¿ÆÝÃ-Ìß100MG         10X14CM    7Ï²X1000001000001059000001059000012322805  60925        
D201202509290658801   0114987190020338´¿ÒÌß×¿Þ-Ù¶Ìß¾Ù20MG¢  20MG PTP    100CAP00001000003250000003250000037802704  14540        
D201202509290658801   0214987286113500»Ý¶Ï¸ÞÈ¼³Ñ¼ÞÖ³330MG¢ 330MG PTP      100T00001000000490000000490000005902806  5J100        
D201202509290658801   0314987699058931¾ÙÍÞÂ¸½¶Ìß¾Ù50MG      50MG PTP    100CAP00001000000851000000851000009902607  45A09K       
D201202509290658801   0414987188412077Ó-×½Ã-Ìß20MG            7X10CM    7Ï²X1000001000001170000001170000013162706  C702T        
D201202509290658859   0114987443384446´ÝÚ½Ä¼ÞÖ³200MG       200MG PTP      100T00001000016618000016618000188202711  P0870        
D201202509290658859   0214987086170802¸ÞØÒËßØÄÞ¼ÞÖ³1MG¢»ÝÜ   1MG PTP      100T00001000000926000000926000010402802  AF0031A      
D201202509290658859   0314987901094207Ó»ÌßØÄÞ¸´Ý»Ý´Ý¼ÞÖ³5M   5MG PTP      100T00001000000925000000925000010402710  M043AHB      
D201202509290658933   0114534551012152½³²-ÄÏ-ËÞ- º-Ë-·ÔÝÃÞ HABA 1215       49G0000100000018100000018100000000270101             
D201202509290658933   0214534551012121½³²-ÄÏ-ËÞ- º³ÁÔ·ÔÝÃÞ HABA 1212       49G0000100000018100000018100000000261109             
D201202509290658975   0114987901063005½ÏÄØÌßÀÝ¼ÞÖ³50MG¢VTR  50MG PTP       12T00002000001010000002020000011352712  ME9338       
D201202509290658975   0214987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00001000013174000013174000149702709  24090Y1      
D201202509290658975   0314987155165722ÒÎËÞÙÊ²ºÞ³¼ÞÖ³HD¢Ä-Ü       PTP      100T00001000002050000002050000023302804  D0006        
D201202509290659097   0114987080034711¾ÝÉ¼ÄÞ¼ÞÖ³12MG¢»Ü²£   12MG PTP      100T00001000000477000000477000005302902  725106       
D201202509290659097   0214987116530316ÒÄÎÙÐÝ´Ý»Ý´Ý¼ÞÖ³250M 250MG PTP      100T00001000000869000000869000010402709  97T03        
D201202509290659097   0314987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00001000000925000000925000010402708  93040        
D201202509290659097   0414987042143116´¸ÛÂ¸¹ÞÙ5%                  5%   40G 1ÎÝ00001000008594000008594000096522804  E51250       
D201202509290659097   0514987081189960Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X1000002000001057000002114000012322804  50425        
D201202509290659098   0114987128305216ÏÝ¼ÞÔÛË¶ÁÕ³5MG±Ãµ½         5MG0.5MLX2·ÂÄ00001000006856000006856000076962612  D872119AA    
E200000230000212509291303                                                                                                       
