S20901660013 05262978170000250324100119128128          0526297817                                                               
D2012025032434319     0114987123158831ÒÙ¶¿Þ-Ù ¼ÞÖ³ 5MG      PTP    5MG    100T00001000000890000000890000009802708  Y564A        
D2012025032434319     0214987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000001036000001036000011402703  86640        
D2012025032434319     0314987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000001036000001036000011402703  86640        
D2012025032434319     0414987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00001000004473000004473000050202708  P2468        
D2012025032434319     0514987376556712Ì´·¿Ì´Å¼ÞÝ´Ý»Ý´Ý ¼ÞÖIK£  PTP 60MG   100T00002000002558000005116000028702703  4K082A       
D2012025032434319     0614987476113310Ä×È·»Ñ»Ý ¼ÞÖ³ 250MG   PTP  250MG    100T00001000000918000000918000010102710  Y24K35       
D2012025032434319     0714987476113310Ä×È·»Ñ»Ý ¼ÞÖ³ 250MG   PTP  250MG    100T00001000000918000000918000010102710  Y24K35       
D2012025032434319     0814987185809900¼ÞÔÇËÞ± ¼ÞÖ³ 50MG (¶  PTP   50MG    100T00001000009935000009935000111502606  Y018971      
D2012025032434320     0114987858210125×¼ÞÚ½ ¼ÞÖ³ 150MG      PTP  150MG  14TX1000001000012235000012235000137342609  M1051M1      
D2012025032434320     0214987699058931¾ÙÍÞÂ¸½ ¶Ìß¾Ù 50MG    PTP   50MG    100P00001000000807000000807000009602607  43A13K       
D2012025032434320     0314987080394013ÍÞ»ÞÌ²ÌÞ×-Ä SR ¼ÞÖ³   PTP  200MG    100T00001000000900000000900000010102707  724619       
D2012025032434320     0414987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00002000000851000001702000010102708  KJ011        
D2012025032434320     0514987233102878½-¸Þ× ¼ÞÖ³ 50MG       PTP   50MG    100T00001000014716000014716000170402705  24056Y1      
D2012025032434320     0614987901081504Ì²Å½ÃØÄÞ ¼ÞÖ³ 1MG ¢V  PTP    1MG   14TX200001000004660000004660000000002705  LL8000       
D2012025032434320     071498712312712725MG ±ØÅÐÝ F Ä³²¼ÞÖ³  PTP   25MG    100T00001000000526000000526000005902911  KF041        
D2012025032434320     0814987116530002ÒÄ¸ÞÙº ¼ÞÖ³ 250MG     PTP  250MG    100T00001000000900000000900000010102707  6790C        
D2012025032434321     0114987116530132´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ LD    PTP           100T00001000004544000004544000051002708  P0509        
D2012025032434321     0214987123875271ÌÛ¾ÐÄÞ ¼ÞÖ³ 40MG ¢NI  PTP   40MG    100T00001000000571000000571000006402710  H50365       
D2012025032434321     0314987080119814Ëßº½ÙÌ±-Ä NA ¼ÞÖ³ 2.  PTP  2.5MG    100T00001000000530000000530000005902707  724602       
D2012025032434321     0414987081186518ÃÙÐ»ÙÀÝ ¼ÞÖ³ 40MG ¢D  PTP   40MG  14TX1000001000002443000002443000026882704  489041       
D2012025032434321     0514987081186556ÃÙÐ»ÙÀÝ ¼ÞÖ³ 80MG ¢D  PTP   80MG    100T00001000002530000002530000028402704  489008       
D2012025032434321     0614987770529800ÊßÙÓÃÞ²± XR ¼ÞÖ³ 0.2  PTP  0.2MG    100T00001000005346000005346000060002710  HD5K         
D2012025032434321     0714987614415504±ÑÊÞÛ Ê²ºÞ³¼ÞÖ³ ¢»ÝÄ  PTP         14TX1000001000001893000001893000023662706  P0307        
D2012025032434321     0814987222682152ËÞ×É± ¼ÞÖ³ 20MG (Ò²¼  PTP   20MG    100T00001000004740000004740000053202706  4F86C        
D2012025032434322     0114987614415528±ÑÊÞÛ Ê²ºÞ³¼ÞÖ³ ¢»ÝÄ  PTP         14TX5000001000009464000009464000118302708  P0315        
D2012025032434322     0214987614415511±ÑÊÞÛ Ê²ºÞ³¼ÞÖ³ ¢»ÝÄ  PTP           500T00001000006760000006760000084502703  P0304        
D2012025032434322     0314987188412176Ó-×½ Ã-Ìß L 40MG     10CMX14CM 7Ï²X10Ì¸Û00001000001784000001784000020022701  C207U        
D2012025032434322     0414987081189960Û·¿ÌßÛÌ´Ý NA Ã-Ìß 10  10CMX14CM   7Ï²X1000001000001006000001006000011972710  X1324        
D2012025032434322     0514987081189960Û·¿ÌßÛÌ´Ý NA Ã-Ìß 10  10CMX14CM   7Ï²X1000001000001006000001006000011972710  X1324        
D2012025032434323     01149871231391822MG ¾Ù¼Ý ¼ÞÖ³         PTP    2MG    100T00001000000535000000535000006002912  KG021        
D2012025032434324     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00001000000500000000500000005702710  2432         
E200000330000312503241001                                                                                                       
