S20901660013 05262978170000250303100117128128          0526297817                                                               
D2012025030347672     0114987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000001036000001036000011402703  86440        
D2012025030347672     0214987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00001000004473000004473000050202708  P2459        
D2012025030347672     0314987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00001000004473000004473000050202708  P2459        
D2012025030347672     0414987306066984ËÞµÌ´ÙÐÝ R ¼ÞÖ³       PTP           100T00001000000526000000526000005902803  015Y1        
D2012025030347672     0514987058013281Ä×¿ÞÄÞÝ´Ý»Ý´Ý ¼ÞÖ³ 5  PTP   50MG    100T00001000000712000000712000008002708  2439         
D2012025030347672     0614987233102878½-¸Þ× ¼ÞÖ³ 50MG       PTP   50MG    100T00001000014716000014716000170402705  24055Y1      
D2012025030347672     0714987080035510´Å×ÌßØÙÏÚ²Ý»Ý´Ý ¼ÞÖ³  PTP    5MG    100T00001000000880000000880000010102708  524701       
D2012025030347672     0814987123873758¼ÞÌ´ÆÄÞ-Ù´Ý»Ý´Ý ¼ÞÖ³  PTP   25MG    100T00002000000508000001016000005702706  H20035       
D2012025030347673     0114987376349901¿ØÌ´Å¼ÝºÊ¸»Ý´ÝOD ¼ÞÖ£ PTP    5MG    100T00001000003322000003322000037302602  24002R1      
D2012025030347673     021498712312712725MG ±ØÅÐÝ F Ä³²¼ÞÖ³  PTP   25MG    100T00002000000526000001052000005902911  KF011        
D2012025030347673     0314987080120018´ÊÞ½ÁÝ OD ¼ÞÖ³ 10MG   PTP   10MG    100T00001000002108000002108000023202708  X24803       
D2012025030347673     0414987376181419µÛÊßÀ¼ÞÝ´Ý»Ý´Ý ¼ÞÖ³   PTP    5MG    100T00001000000900000000900000010102704  J02000       
D2012025030347673     0514987770529800ÊßÙÓÃÞ²± XR ¼ÞÖ³ 0.2  PTP  0.2MG    100T00001000005346000005346000060002710  GO4R         
D2012025030347673     0614987080271116±ØËßÌß×¿Þ-Ù ¼ÞÖ³ 1MG  PTP    1MG    100T00001000000530000000530000005902707  724715       
D2012025030347673     0714987328145445ÈØ»Þ ÅÝº³                          2GX1400001000000602000000602000006772706  J0273        
D2012025030347674     0114987080190011´Á¿Þ×Ñ ¼ÞÖ³ 0.5MG ¢S  PTP  0.5MG    100T00001000000580000000580000006402710  524803       
E200000180000162503031001                                                                                                       
