S20902020014 05262978173426250526050240128128          0526297817                                                               
D201202505260228148   0114987086533485¹ÄÌßÛÌ´ÝÃ-Ìß20MG¢»ÝÜ    7X10CM    7Ï²X1000001000000808000000808000008892612  5A18SS       
D201202505260228148   0214987086533546¹ÄÌßÛÌ´ÝÃ-Ìß40MG¢»ÝÜ   10X14CM    7Ï²X1000001000001120000001120000012322702  5C16SL       
D201202505260228148   0314987086651509ÐÁ¸ÞØÆÄÞCA¥OD¼ÞÖ³5MG   5MG PTP      100T00001000000555000000555000006102705  NS01         
D201202505260228148   0414987155592016Û»ÙÀÝK¼ÞÖ³50MG¢Ä-Ü£   50MG PTP      100T00001000001755000001755000019302906  A0205        
D201202505260228148   0514987086390644ÎßØ½ÁÚÝ½ÙÎÝ»ÝCA¹²º³¾       20%   25GX60º00002000004240000008480000046682708  KP06BA       
D201202505260228238   0114987233103653ÚÊß-»Ë¶ÁÕ³140MGÍßÝ       140MG       1ÎÝ00007000022093000154651000243022612  1180644      
D201202505260229202   0114987086170802¸ÞØÒËßØÄÞ¼ÞÖ³1MG¢»ÝÜ   1MG PTP      100T00001000000945000000945000010402710  AA0101A      
E200000090000072505260502                                                                                                       
S20901660013 05262978170000250524185916128128          0526297817                                                               
D2012025052644196     0114987123873758¼ÞÌ´ÆÄÞ-Ù´Ý»Ý´Ý ¼ÞÖ³  PTP   25MG    100T00001000000526000000526000005902710  H40547       
D2012025052644197     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00002000000526000001052000005902711  2442         
D2012025052645279     0114987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000000945000000945000010402705  88740        
D2012025052645279     0214987138806840068 ÂÑ× ¼Ô¸Ô¸¶Ý¿Þ³Ä³           2.5GX42Î³00002000000992000001984000010922802  X61421       
D2012025052645279     0314987901008303ÉÙÊÞ½¸ ¼ÞÖ³ 5MG       PTP    5MG    100T00001000001221000001221000013702805  LN2473       
D2012025052645279     0414987057649306ÀÞ-ÌÞÛÂ¸ ¼ÞÖ³ 2MG     PTP    2MG    100T00001000014022000014022000157402808  625E         
D2012025052645279     0514987901126809±ÑÛ¼ÞËßÝ OD ¼ÞÖ³ 10M  PTP   10MG    100T00001000000927000000927000010402702  LH1158       
D2012025052645279     0614987476113310Ä×È·»Ñ»Ý ¼ÞÖ³ 250MG   PTP  250MG    100T00001000000945000000945000010402801  Y25B02       
D2012025052645279     0714987858210125×¼ÞÚ½ ¼ÞÖ³ 150MG      PTP  150MG  14TX1000001000011516000011516000126702609  M1051M1      
D2012025052645279     0814987233105343½-¼ÞÔÇ Ê²ºÞ³¼ÞÖ³      PTP           100T00001000015929000015929000178802706  24083M1      
D2012025052645280     0114987080023616ÛÍß×ÐÄÞ´Ý»Ý´Ý ¶Ìß¾Ù   PTP    1MG    100P00001000000548000000548000006102801  125202       
D2012025052645280     0214987288447139»Ý¶Ï¸ÞÈ¼³Ñ ¼ÞÖ³ 500M  PTP  500MG    100T00001000000527000000527000005902709  024107       
D2012025052645280     0314987047211018»Þ¼ÞÃÝ ¶Ìß¾Ù 1MG      PTP    1MG    100P00001000000731000000731000008202701  J0117        
D2012025052645280     0414987080034711¾ÝÉ¼ÄÞ ¼ÞÖ³ 12MG ¢»Ü  PTP   12MG    100T00001000000478000000478000005302811  724Y10       
D2012025052645280     0514987080774013Ìß×ÊÞ½ÀÁÝ NA ¼ÞÖ³ 10  PTP   10MG    100T00001000001257000001257000014102707  724605       
D2012025052645280     0614987286113500»Ý¶Ï¸ÞÈ¼³Ñ ¼ÞÖ³ 330M  PTP  330MG    100T00004000000527000002108000005902803  5G61         
D2012025052645280     0714987028205630ÃÞ´ËÞºÞ ¼ÞÖ³ 5MG      PTP    5MG    100T00001000006352000006352000071302710  51A58K       
D2012025052645280     0814987123157575¶ÝÃÞ»ÙÀÝ ¼ÞÖ³ 8MG ¢±  PTP    8MG    100T00001000002539000002539000028502710  Y725A        
D2012025052645281     0114987081186518ÃÙÐ»ÙÀÝ ¼ÞÖ³ 40MG ¢D  PTP   40MG  14TX1000001000002201000002201000024222709  489049       
D2012025052645281     0214987376069519±ÄÙÊÞ½ÀÁÝ ¼ÞÖ³ 10MG   PTP   10MG    100T00002000000945000001890000010402708  HP0201       
D2012025052645281     0314987376075510ËÞ¿ÌßÛÛ-ÙÌÏÙ»Ý´Ý ¼ÞÖ¢ÆÁ²º³£  PTP    100T00001000000927000000927000010402711  KP1701       
D2012025052645281     0414987081189656¶Þ×ÝÀÐÝ OD ¼ÞÖ³ 4MG   PTP    4MG   14TX400001000000918000000918000010302706  BB1B036      
D2012025052645281     0514987222682152ËÞ×É± ¼ÞÖ³ 20MG (Ò²¼  PTP   20MG    100T00001000004339000004339000048702706  4F88B        
D2012025052645281     0614987173015818±½ÞÉ-Ù ³¶Þ²´· 4%             4%   5MLX1000001000001083000001083000012152801  04136        
D2012025052645281     0714987081189960Û·¿ÌßÛÌ´Ý NA Ã-Ìß 10  10CMX14CM   7Ï²X1000004000001098000004392000012322801  20625        
D2012025052645282     0114987080190011´Á¿Þ×Ñ ¼ÞÖ³ 0.5MG ¢S  PTP  0.5MG    100T00001000000598000000598000006602802  524Y04       
D2012025052645282     0214987128320011ÌÞÛÁ¿Þ×Ñ ¼ÞÖ³ 0.25MG  PTP 0.25MG    100T00001000000927000000927000010402710  J828         
D2012025052645283     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00001000000526000000526000005902711  2442         
D2012025052645377     0114987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00002000004143000008286000046502711  P2536        
D2012025052645377     0214987376556712Ì´·¿Ì´Å¼ÞÝ´Ý»Ý´Ý ¼ÞÖIK£  PTP 60MG   100T00001000002608000002608000028702704  4K088A       
D2012025052645377     0314987080737414²º»ÍßÝÄ»Ý´ÁÙ ØÕ³¼ÞÖ³¢»Ü²£  900MG    84Î³00003000003145000009435000034602706  X24621       
D2012025052645377     0414987080680017¶ÙÍÞ¼ÞÛ-Ù ¼ÞÖ³ 2.5MG  PTP  2.5MG    100T00004000000928000003712000010402706  724706       
D2012025052645377     0514987080030416³Ù¿ÃÞµ·¼º-Ù»Ý ¼ÞÖ³ 1  PTP  100MG    100T00003000000945000002835000010402712  B24Z04       
D2012025052645377     0614987116530132´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ LD    PTP           100T00001000004205000004205000047202710  P0516        
D2012025052645377     0714987081103324´Ì²´ÝÄ ¼ÞÖ³ 3.75MG    PTP 3.75MG    100T00002000022166000044332000248802708  TDA0231      
D2012025052645377     0814987081186518ÃÙÐ»ÙÀÝ ¼ÞÖ³ 40MG ¢D  PTP   40MG  14TX1000001000002201000002201000024222709  489049       
D2012025052645378     0114987770529800ÊßÙÓÃÞ²± XR ¼ÞÖ³ 0.2  PTP  0.2MG    100T00001000005346000005346000060002801  IA5W         
D2012025052645378     0214987080633112Æº×Ý¼ÞÙ ¼ÞÖ³ 5MG ¢»Ü  PTP    5MG    100T00003000000548000001644000006102707  624702       
D2012025052645378     0314987954810465Û½-¾ÞÂÄ Ê²ºÞ³¼ÞÖ³ HD  PTP           100T00001000006040000006040000067802707  Y018798      
D2012025052645378     0414987081189939Û·¿ÌßÛÌ´Ý NA Ã-Ìß 50  7CMX10CM    7Ï²X1000001000000792000000792000008892802  30325        
D2012025052645577     0114987080106012¼ÙÆ¼ÞËßÝ ¼ÞÖ³ 10MG ¢  PTP   10MG    100T00001000001230000001230000013802711  124Y08       
E200000430000412505241859                                                                                                       
