S20901660013 05262978170000250210100120128128          0526297817                                                               
D2012025021013103     0114987376075312ËÞ¿ÌßÛÛ-ÙÌÏÙ»Ý´Ý ¼ÞÖ²º³£ PTP 2.5MG  100T00001000000900000000900000010102709  J01500       
D2012025021013103     0214987123158831ÒÙ¶¿Þ-Ù ¼ÞÖ³ 5MG      PTP    5MG    100T00001000000890000000890000009802706  Y558A        
D2012025021013103     0314987123875240ÌÛ¾ÐÄÞ ¼ÞÖ³ 20MG ¢NI  PTP   20MG    100T00001000000544000000544000006102708  H20123       
D2012025021013103     0414987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00001000008536000008536000096802707  563075       
D2012025021013103     0514987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00001000004473000004473000050202708  P2436        
D2012025021013103     0614987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00001000004473000004473000050202708  P2434        
D2012025021013103     0714987476113310Ä×È·»Ñ»Ý ¼ÞÖ³ 250MG   PTP  250MG    100T00001000000918000000918000010102710  Y24K04       
D2012025021013103     0814987233105343½-¼ÞÔÇ Ê²ºÞ³¼ÞÖ³      PTP           100T00001000017078000017078000191702704  24058M1      
D2012025021013104     0114987185809917¼ÞÔÇËÞ± ¼ÞÖ³ 50MG (¶  PTP   50MG  14TX1000001000013409000013409000156102603  Y012890      
D2012025021013104     0214987116530323ÒÄÎÙÐÝ´Ý»Ý´Ý ¼ÞÖ³ 25£ PTP  250MG   1000T00001000007760000007760000101002706  6777C        
D2012025021013104     0314987080034711¾ÝÉ¼ÄÞ ¼ÞÖ³ 12MG ¢»Ü  PTP   12MG    100T00002000000460000000920000005102807  724705       
D2012025021013104     0414987233102878½-¸Þ× ¼ÞÖ³ 50MG       PTP   50MG    100T00002000014716000029432000170402705  24048Y1      
D2012025021013104     0514987080035510´Å×ÌßØÙÏÚ²Ý»Ý´Ý ¼ÞÖ³  PTP    5MG    100T00001000000880000000880000010102708  524701       
D2012025021013104     0614987035209713ÚÊÞÐËßÄÞ ¼ÞÖ³ 100MG   PTP  100MG    500T00001000003860000003860000050502709  4I90RT3      
D2012025021013104     0714987123875271ÌÛ¾ÐÄÞ ¼ÞÖ³ 40MG ¢NI  PTP   40MG    100T00002000000571000001142000006402710  H50361       
D2012025021013104     0814987770504609±ÃÞÎ½ º-Ü ÁÖ³Ö³¼ÞÖ³   PTP   20MG    100T00001000000508000000508000005702707  IH4R         
D2012025021013105     0114987081181490Ëßµ¸ÞØÀ¿ÞÝ ¼ÞÖ³ 30MG  PTP   30MG    100T00001000002040000002040000022902612  N3A0054      
D2012025021013105     0214987123157575¶ÝÃÞ»ÙÀÝ ¼ÞÖ³ 8MG ¢±  PTP    8MG    100T00001000002664000002664000031302707  Y710A        
D2012025021013105     0314987081186518ÃÙÐ»ÙÀÝ ¼ÞÖ³ 40MG ¢D  PTP   40MG  14TX1000001000002443000002443000026882703  489035       
D2012025021013105     0414987080633112Æº×Ý¼ÞÙ ¼ÞÖ³ 5MG ¢»Ü  PTP    5MG    100T00001000000530000000530000005902701  623Z02       
D2012025021013105     0514987222682152ËÞ×É± ¼ÞÖ³ 20MG (Ò²¼  PTP   20MG    100T00001000004740000004740000053202703  4C84B        
D2012025021013105     0614987116530316ÒÄÎÙÐÝ´Ý»Ý´Ý ¼ÞÖ³ 25£ PTP  250MG    100T00001000000776000000776000010102705  6771C        
D2012025021013105     0714987087003871ØÝÃÞÛÝ VG ¸Ø-Ñ 0.12%               5GX1000001000001234000001234000013852710  5837         
D2012025021013105     0814987413836029½ËßµÙÄ Ú½ËßÏÂÄ 60·Õ³       60·Õ³ÆÕ³ 1·ÂÄ00001000005095000005095000057192610  305579       
D2012025021013106     0114987081189960Û·¿ÌßÛÌ´Ý NA Ã-Ìß 10  10CMX14CM   7Ï²X1000001000001006000001006000011972710  X0824        
D2012025021013107     0114987080192015´Á¿Þ×Ñ ¼ÞÖ³ 1MG ¢SW£  PTP    1MG    100T00001000000890000000890000009802607  523702       
D2012025021013108     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00001000000500000000500000005702709  2426         
E200000290000272502101001                                                                                                       
