S20902020014 05262978170989240709130254128128          0526297817                                                               
D201202407090018292   0114987080303718¼Þ×¾ÞÌß´Ý»Ý´Ý¼ÞÖ³50M  50MG PTP      100T00003000000518000001554000005702612  723Z01       
D201202407090018301   0114987138802545ÂÑ×025¹²¼ÌÞ¸ØÖ³¶ÞÝ        (25) 2.5GX3X1400002000001346000002692000014812703  W47751       
D201202407090018360   0114987080035510´Å×ÌßØÙÏÚ²Ý»Ý´Ý¼ÞÖ³5   5MG PTP      100T00001000000916000000916000010102609  523901       
D201202407090018360   0214987081103324´Ì²´ÝÄ¼ÞÖ³3.75MG    3.75MG PTP      100T00001000022330000022330000254302608  TDA0192      
D201202407090018360   0314987086151238¶ÙÅ¸ØÝ¼ÞÖ³50           50U PTP      100T00001000001227000001227000013502608  FY04601      
D201202407090018360   0414987080037712¹ÄÁÌ´Ý¶Ìß¾Ù1MG¢»Ü²£    1MG PTP    100CAP00001000000536000000536000005902611  123X01       
D201202407090018360   0514987770588807ºÒØ±Ýº-Ü¼ÞÖ³100      100MG PTP      100T00001000000809000000809000008902712  VE4O         
D201202407090018361   0114987916002211ÀÑ½Û¼Ý´Ý»Ý´ÝOD¼ÞÖ³0. 0.2MG PTP      140T00001000002450000002450000023662610  01381        
D201202407090018361   0214987081185719Ì´ÌÞ·¿½ÀÂÄ¼ÞÖ³10MG¢D  10MG PTP      100T00001000000536000000536000005902610  50183        
D201202407090018361   0314987086471282Û·¿ÌßÛÌ´ÝNA¼ÞÖ³60MG¢  60MG PTP      100T00002000000885000001770000009802611  KY12902      
D201202407090018443   0114987035184812Ñº½À¼ÞÖ³100MG        100MG PTP     1050T00001000009462000009462000106052612  3L82MT1      
D201202407090018557   0114987136118983´ÃÞ²Û-Ù¶Ìß¾Ù0.75UG  0.75UG PTP    100CAP00001000004204000004204000046502610  23K790Z      
D201202407090018557   0214987080680017¶ÙÍÞ¼ÞÛ-Ù¼ÞÖ³2.5MG¢» 2.5MG PTP      100T00001000000905000000905000010102603  723303       
D201202407090018557   0314987286113500»Ý¶Ï¸ÞÈ¼³Ñ¼ÞÖ³330MG¢ 330MG PTP      100T00002000000486000000972000005702704  4H68         
D201202407090018557   0414987770510501ÃÞÍÞÙ»Þ¼ÞÖ³20MG       20MG PTP      100T00001000014689000014689000164102609  FM4W         
D201202407090018557   0514987341103095ÊÞ²±½ËßØÝ¼ÞÖ³100MG   100MG PTP      700T00001000003586000003586000039902703  JPS7679      
D201202407090018558   0114987128122592ÍÙÍÞÂ»-R¶Ìß¾Ù100MG   100MG PTP    100CAP00001000001644000001644000018102611  J006A        
D201202407090018558   0214987770525208ØÊÞ¾ÞÌÞÊ²ºÞ³¼ÞÖ³HD         PTP      100T00001000006396000006396000072702701  BR4W         
D201202407090018558   0314987155478044¼ÞÙÁ±¾ÞÑ´Ý»Ý´Ý¼ÞÖÎ³¶ 100MG PTP    100CAP00001000000917000000917000010102702  4B057        
D201202407090018559   0114987616003167ÄÚ¼-ÊÞÁÕ³ÌÚÂ¸½ÀÂÁ         300U     3MLX200001000003592000003592000039522602  NP5J607      
E200000220000202407091302                                                                                                       
S20902960013 05262978170000240709130236128128          0526297817                                                               
D2012024070915331562021014987274131332SMÊ²ºÞ³»Ý 1.3GX840Î³                    0000100000620500000620500006880270531EXA2525      
E200000030000012407091302                                                                                                       
