S20902690019 05262978170000250319180002128128          0526297817                                                               
D201202503213673767   0114987058565032ÌÙÆÄ×¾ÞÊßÑ¼ÞÖ³1MG±ÒÙPTP1MG   100T       00002000000517000001034000005702709  2428         
D201202503213673768   0114987376315814²Ì´ÝÌßÛ¼ÞÙ¼Õ¾·»Ý´Ý¼ÞÖ³10MGPT 100T       00001000000518000000518000005702709  J00200       
E200000040000022503191800                                                                                                       
S20902690019 05262978170000250319200007128128          0526297817                                                               
D201202503213680120   0114987123416627ÎÞ¸ÞØÎÞ°½OD¼ÞÖ³0.3MG¢À¹ÀÞÃÊÞ£100T       00001000000872000000872000010102708  KJ011        
E200000030000012503192000                                                                                                       
S20902020014 05262978172850250321050329128128          0526297817                                                               
D201202503210954534   0114987080100119¸´Ý»ÝÀÞ²²ÁÃÂNA¼ÞÖ³50  50MG PTP      100T00001000000563000000563000006202712  724X25       
D201202503210955052   0114987185809900¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  100T00001000009578000009578000111502603  Y012891      
D201202503210955052   0214987080034711¾ÝÉ¼ÄÞ¼ÞÖ³12MG¢»Ü²£   12MG PTP      100T00001000000460000000460000005102810  724905       
D201202503210955052   0314987080033912Ò·¼ÚÁÝ´Ý»Ý´Ý¶Ìß¾Ù100 100MG PTP    100CAP00001000000963000000963000010602709  124902       
D201202503210955052   0414987081189960Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X1000002000001066000002132000011972712  10525        
D201202503210955058   0114987128320011ÌÞÛÁ¿Þ×Ñ¼ÞÖ³0.25MG¢Ö0.25MG PTP      100T00001000000869000000869000010102707  J811         
D201202503210955326   0114987413580717ÚÝÄÞÙÐÝ¼ÞÖ³0.25MG   0.25MG PTP      100T00001000001038000001038000012502603  489012       
D201202503210955327   0114987081186518ÃÙÐ»ÙÀÝ¼ÞÖ³40MG¢DSEP  40MG PTP      140T00001000002394000002394000026882704  489041       
D201202503210955327   0214987080002017ËßÀÊÞ½ÀÁÝCA¼ÞÖ³2MG¢»   2MG PTP      100T00001000001535000001535000017802706  424605       
D201202503210955327   0314987080152118ÚÊß¸ÞØÆÄÞ¼ÞÖ³0.25MG¢0.25MG PTP      100T00001000000726000000726000008002710  524904       
E200000120000102503210503                                                                                                       
