S20902020014 05262978172689241113050240128128          0526297817                                                               
D201202411130651892   0114987155152074´ÙÃÞ¶Ù¼Ä-Ù¶Ìß¾Ù0.75U0.75UG PTP    100CAP00001000001798000001798000020702703  D0621        
D201202411130651893   0114987616003655µ¾ÞÝËßÂ¸Ë¶ÁÕ³2MG           2MG 1.5MLX1ÎÝ00001000009672000009672000108792608  PP5K707      
D201202411130652420   0114987901130202ÌßÚ¶ÞÊÞØÝOD¼ÞÖ³25MG¢  25MG PTP      100T00005000001135000005675000012902612  KC9377       
D201202411130652532   0114987188415832Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X1000003000001071000003213000011972606  B707Y        
D201202411130652532   0214987443277229ÃÞ²µÊÞÝ¼ÞÖ³80MG       80MG PTP      140T00001000003269000003269000039062703  P4279        
D201202411130652758   0114987222000505ÒÏÝÁÝ´Ý»Ý´ÝOD¼ÞÖ³10M  10MG PTP       14T00001000000523000000523000005912609  00105        
D201202411130652777   0114987222000505ÒÏÝÁÝ´Ý»Ý´ÝOD¼ÞÖ³10M  10MG PTP       14T00001000000523000000523000005912609  00105        
D201202411130652838   0114987081185481¶ÙÍÞ¼ÞÛ-Ù¼ÞÖ³10MG¢DS  10MG PTP      100T00001000000879000000879000010102703  W7A0118      
D201202411130652838   0214987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00001000014716000014716000170402703  24034Y1      
D201202411130652838   0314987080303916ØÏÌßÛ½Ä±ÙÌ±ÃÞ¸½¼ÞÖ³5   5UG PTP      100T00003000000970000002910000010902705  224504       
D201202411130653269   0114987116530170´¸ÒÂÄÊ²ºÞ³¼ÞÖ³HD           PTP      100T00001000004248000004248000050202703  P2366XA      
D201202411130653269   0214987896011210¶ÛÅ-Ù¼ÞÖ³500¹²¼ÞÖ³ÍÝ 500MG PTP      100T00001000000997000000997000011202706  4472P        
D201202411130653269   0314987185809917¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  140T00001000013409000013409000156102603  Y012890      
D201202411130653269   0414987138800848ÂÑ×008ÀÞ²»²ºÄ³             (8) 2.5GX3X1400001000002090000002090000023002601  U32562       
D201202411130653269   0514987081186853Ã×ÑÛÊ²ºÞ³¼ÞÖ³BP¢DSEP       PTP      100T00001000003064000003064000035002611  489008       
D201202411130653270   0114987476113310Ä×È·»Ñ»Ý¼ÞÖ³250MG¢YD 250MG PTP      100T00001000000918000000918000010102706  Y24G46       
D201202411130653271   0114987128305216ÏÝ¼ÞÔÛË¶ÁÕ³5MG±Ãµ½         5MG0.5MLX2·ÂÄ00001000006856000006856000076962601  D744172AA    
E200000190000172411130502                                                                                                       
S20901660013 05262978170000241112223320128128          0526297817                                                               
D2012024111309409     0114987123415880×Ý¿Ìß×¿Þ-Ù OD¼ÞÖ³ 15  PTP   15MG    100T00001000001046000001046000012402707  KG281        
D2012024111309409     0214987081188703ËÞ¶ÙÀÐÄÞ OD ¼ÞÖ³ 80M  PTP   80MG     30T00002000003351000006702000036872704  07640        
D2012024111309409     0314987123875271ÌÛ¾ÐÄÞ ¼ÞÖ³ 40MG ¢NI  PTP   40MG    100T00001000000571000000571000006402703  GW0089       
D2012024111309409     0414987123157575¶ÝÃÞ»ÙÀÝ ¼ÞÖ³ 8MG ¢±  PTP    8MG    100T00001000002664000002664000031302705  Y694A        
D2012024111309410     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00001000000500000000500000005702704  2410         
D2012024111310094     0114987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000001036000001036000011402611  81430        
D2012024111310094     0214987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000001036000001036000011402611  81430        
D2012024111310094     0314987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00001000008536000008536000096802704  560512       
D2012024111310094     0414987306066625ËÞµÌ´ÙÐÝ Ê²ºÞ³»Ý                  1GX12000001000000674000000674000007562707  154X1        
D2012024111310094     0514987233103042ÍÞÀÆ½ ¼ÞÖ³ 50MG       PTP   50MG    100T00001000013097000013097000147002704  24032R1      
D2012024111310094     0614987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00002000004473000008946000050202703  P2351        
D2012024111310094     0714987376556712Ì´·¿Ì´Å¼ÞÝ´Ý»Ý´Ý ¼ÞÖIK£  PTP 60MG   100T00002000002558000005116000028702701  4K016A       
D2012024111310094     0814987925106603¾Û¹Ý L ¼ÞÖ³ 120MG     PTP  120MG    100T00001000006557000006557000073602612  03340        
D2012024111310095     0114987185809917¼ÞÔÇËÞ± ¼ÞÖ³ 50MG (¶  PTP   50MG  14TX1000001000013908000013908000156102603  Y012890      
D2012024111310095     0214987901097802Ø»ÞÄØÌßÀÝ OD¼ÞÖ³ 10M  PTP   10MG      6T00005000000437000002185000004912609  LD3560       
D2012024111310095     0314987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00001000000851000000851000010102706  KG021        
D2012024111310095     0414987080034711¾ÝÉ¼ÄÞ ¼ÞÖ³ 12MG ¢»Ü  PTP   12MG    100T00001000000460000000460000005102803  724407       
D2012024111310095     0514987233102878½-¸Þ× ¼ÞÖ³ 50MG       PTP   50MG    100T00001000015182000015182000170402703  24034Y1      
