S20902020014 05262978170931250526140254128128          0526297817                                                               
D201202505260230240   0114987770504609±ÃÞÎ½º-ÜÁÖ³Ö³¼ÞÖ³20   20MG PTP      100T00001000000536000000536000005902712  IO5O         
D201202505260230240   0214987120263002¹ÞÝÀ¼ÝÅÝº³0.1%            0.1%  10GX10ÎÝ00001000001000000001000000011002712  B008         
D201202505260230240   0314987087034936¼Å-ÙÊ²ºÞ³¼ÞÖ³              PTP      100T00001000000582000000582000006402801  9052         
D201202505260230240   0414987138800640ÂÑ×006¼ÞÕ³ÐÊ²ÄÞ¸Ä³         (6) 2.5GX3X1400002000001346000002692000014812804  Y00682       
D201202505260230240   0514987616003631ÍßÝÆ-ÄÞÙ Ìß×½ 32G      32G 4MM    14ÎÝX500002000001081000002162000000002912  RS7A03B-1    
D201202505260230241   0114987116530002ÒÄ¸ÞÙº¼ÞÖ³250MG      250MG PTP      100T00002000000945000001890000010402707  6855C        
D201202505260230242   0114987616003655µ¾ÞÝËßÂ¸Ë¶ÁÕ³2MG           2MG 1.5MLX1ÎÝ00001000010137000010137000111512703  PP5M711      
D201202505260230242   0214987616002467ÉÎÞ×ËßÂÄÞÁÕ³ÌÚÂ¸½ÍßÝ      300U     3MLX200002000002351000004702000025862609  PT6GB93      
D201202505260230295   0114987770528803±ÃÞÎ½º-Ü¶ØÕ³10%            10%  1GX600Î³00001000008455000008455000093002802  IV5W         
D201202505260230295   0214987306066212ËÞµÌ´ÙÐÝ¼ÞÖ³»Þ²            PTP      630T00001000003379000003379000037172803  445Y1        
E200000120000102505261402                                                                                                       
