S20901660013 05262978170000240930100127128128          0526297817                                                               
D2012024093035168     0114987123144360À¹ÌßÛÝ ¶Ìß¾Ù 30       PTP   30MG    100P00001000003537000003537000039702506  HA011        
D2012024093035169     0114987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00010000008536000085360000096802701  559370       
D2012024093035170     0114987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00001000008536000008536000096802701  559370       
D2012024093035170     0214987123154246»Þ¸×½ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00001000007387000007387000086502610  557473       
D2012024093035170     0314987376056212ÄºÌ´Û-ÙÆºÁÝ»Ý´½ÃÙ ¶Ì¢ÆÁ²º³£  PTP    100P00002000000681000001362000007502612  LK1401       
D2012024093035171     0114987058024539µ×Ý»ÞËßÝ »²ØÕ³ 1% ¢±         1%     100G00001000003697000003697000041502505  2301         
D2012024093035172     0114987058013281Ä×¿ÞÄÞÝ´Ý»Ý´Ý ¼ÞÖ³ 5  PTP   50MG    100T00001000000713000000713000008002703  2421         
D2012024093035172     0214987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00002000000851000001702000010102704  KE041        
D2012024093035173     0114987058805039ÚÍÞÁ×¾ÀÑ ¼ÞÖ³ 500MG   PTP  500MG    100T00002000003910000007820000046002703  2401         
D2012024093035174     0114987123873758¼ÞÌ´ÆÄÞ-Ù´Ý»Ý´Ý ¼ÞÖ³  PTP   25MG    100T00001000000508000000508000005702703  GS0363       
D2012024093035175     0114987058378038ÃÞÕÛ·¾ÁÝ ¶Ìß¾Ù 20MG   PTP   20MG    100P00002000002526000005052000028702703  2403         
D2012024093035175     0214987058379035ÃÞÕÛ·¾ÁÝ ¶Ìß¾Ù 30MG   PTP   30MG    100P00002000003388000006776000038502704  2405         
D2012024093035176     0114987123150002ØµÍÞÙ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00001000015083000015083000169302610  557478       
D2012024093035176     0214987376069519±ÄÙÊÞ½ÀÁÝ ¼ÞÖ³ 10MG   PTP   10MG    100T00001000000999000000999000011002606  FK0101       
D2012024093035176     0314987376069519±ÄÙÊÞ½ÀÁÝ ¼ÞÖ³ 10MG   PTP   10MG    100T00001000000999000000999000011002606  FK0101       
D2012024093035176     0414987376069519±ÄÙÊÞ½ÀÁÝ ¼ÞÖ³ 10MG   PTP   10MG    100T00001000000999000000999000011002606  FK0101       
D2012024093035176     0514987376097819¸ÛËßÄÞ¸ÞÚÙ ¼ÞÖ³ 75MG  PTP   75MG    100T00001000003140000003140000035502611  4K655A       
D2012024093035177     0114987058297032´½¿ÞËß¸ÛÝ ¼ÞÖ³ 3MG ¢  PTP    3MG    100T00002000001800000003600000020202608  2302         
D2012024093035177     0214987058296035´½¿ÞËß¸ÛÝ ¼ÞÖ³ 2MG ¢  PTP    2MG    100T00002000001283000002566000014402705  2401         
D2012024093035178     0114987123872058¿ÞÙËßÃÞÑ¼Õ¾·»Ý´Ý¼ÞÖ³  PTP   10MG    100T00001000001270000001270000014202604  GG0157       
D2012024093035179     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00002000000500000001000000005702704  2403         
D2012024093035668     0114987616002467ÉÎÞ×ËßÂÄÞ ÁÕ³ ÌÚÂ¸½Í    300ÀÝ² (3ML)X2ÎÝ00001000002675000002675000029222512  PT6DE55      
D2012024093035668     0214987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000001036000001036000011402610  80030        
D2012024093035668     0314987925106603¾Û¹Ý L ¼ÞÖ³ 120MG     PTP  120MG    100T00001000006557000006557000073602611  03130        
D2012024093035668     0414987233105343½-¼ÞÔÇ Ê²ºÞ³¼ÞÖ³      PTP           100T00001000017078000017078000191702701  24028M1      
D2012024093035668     0514987116212212¶Þ½ÓÁÝ ¼ÞÖ³ 5MG       PTP    5MG    100T00001000000936000000936000010502607  6853C        
D2012024093035668     0614987123416603ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.2£ PTP  0.2MG    100T00002000000851000001702000010102704  KE021        
D2012024093035668     0714987081185719Ì´ÌÞ·¿½ÀÂÄ ¼ÞÖ³ 10MG  PTP   10MG    100T00001000000536000000536000005902701  50213        
D2012024093035668     0814987376349901¿ØÌ´Å¼ÝºÊ¸»Ý´ÝOD ¼ÞÖ£ PTP    5MG    100T00001000003322000003322000037302509  24001R1      
D2012024093035669     0114987080774013Ìß×ÊÞ½ÀÁÝ NA ¼ÞÖ³ 10  PTP   10MG    100T00001000001372000001372000015402702  724201       
D2012024093035669     0214987028253358ÒØ½ÛÝ ¼ÞÖ³ 6MG        PTP    6MG    100T00001000000775000000775000008702701  42A37K       
D2012024093035669     0314987641074163²ÝÃÊÞÝ ¶Þ²Ö³´· 1%            1%  50MLX1000001000001648000001648000018502705  64032        
D2012024093035669     0414987616003631ÍßÝÆ-ÄÞÙ Ìß×½ 32G     4MM         14ÎÝX500001000001201000001201000000002901  PS7B21B-1    
E200000350000332409301001                                                                                                       
