S20902690019 05262978170000250718110001128128          0526297817                                                               
D201202507189993999   0114987123001175¼ÞÙÑÛÊ²ºÞ³¼ÞÖ³HD¢À¹ÀÞÃÊÞ£ PTP100T       00001000002507000002507000027702707  565327       
D201202507189993999   0214987376556712Ì´·¿Ì´Å¼ÞÝ´Ý»Ý´Ý¼ÞÖ³60MG¢SAN 100T       00002000002609000005218000028702702  4K049A       
D201202507189993999   0314987376711005ÍÞÀË½ÁÝÒ¼Ù»Ý´Ý¼ÞÖ³6MG¢ÆÁ²ºPT 100T       00001000000572000000572000006302802  L00100       
E200000050000032507181100                                                                                                       
S20902020014 05262978170866250718130254128128          0526297817                                                               
D201202507180326700   0114987901128605±ÑÛ¼ÞËßÝ¼ÞÖ³5MG¢VTRS   5MG PTP      100T00002000000945000001890000010402809  LY1376       
D201202507180326700   0214987080030416³Ù¿ÃÞµ·¼º-Ù»Ý¼ÞÖ³100 100MG PTP      100T00001000000945000000945000010402802  B25202       
D201202507180326700   0314987190020338´¿ÒÌß×¿Þ-Ù¶Ìß¾Ù20MG¢  20MG PTP    100CAP00001000003436000003436000037802701  13340        
D201202507180326700   0414987081187249µÙÒ»ÙÀÝOD¼ÞÖ³40MG¢DS  40MG PTP      100T00001000002300000002300000025302802  ONA1036      
D201202507180326700   0514987286113500»Ý¶Ï¸ÞÈ¼³Ñ¼ÞÖ³330MG¢ 330MG PTP      100T00003000000536000001608000005902805  5I78         
D201202507180326701   0114987080034711¾ÝÉ¼ÄÞ¼ÞÖ³12MG¢»Ü²£   12MG PTP      100T00001000000482000000482000005302901  724Z02       
D201202507180326701   0214987028203063Ä×ÍÞÙÐÝÊ²ºÞ³¼ÞÖ³           PTP      100T00001000000555000000555000006102710  252A97S      
D201202507180326701   0314987770529800ÊßÙÓÃÞ²±XR¼ÞÖ³0.2MG  0.2MG PTP      100T00001000005455000005455000060002803  JD5C         
D201202507180326701   0414987081185719Ì´ÌÞ·¿½ÀÂÄ¼ÞÖ³10MG¢D  10MG PTP      100T00001000000555000000555000006102711  50287        
D201202507180326701   0514987116530347ÒÄÎÙÐÝ´Ý»Ý´Ý¼ÞÖ³500M 500MG PTP      100T00001000000945000000945000010402707  77048        
