S20901660013 05262978170000240917100127128128          0526297817                                                               
D2012024091715347     0114987123875240ÌÛ¾ÐÄÞ ¼ÞÖ³ 20MG ¢NI  PTP   20MG    100T00001000000544000000544000006102704  GT0229       
D2012024091715347     0214987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00001000008624000008624000096802701  559187       
D2012024091715347     0314987123418164ÃÞÕÀ½ÃØÄÞ ¶Ìß¾Ù 0.5MÊÞ£ PTP 0.5MG    30P00003000000781000002343000008762707  AS5V         
D2012024091715347     0414987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00001000000851000000851000010102704  KE031        
D2012024091715347     0514987376055710±ÑÛ¼ÞËßÝ ¼ÞÖ³ 5MG ¢Æ  PTP    5MG    100T00001000000900000000900000010102608  I01000       
D2012024091715347     0614987123144049ÍÞ²½Ý OD ¼ÞÖ³ 0.2     PTP  0.2MG    100T00001000001426000001426000016002704  KE011        
D2012024091715347     0714987376331821±Ù»ÙÐÝ »²ØÕ³ 90%            90%   1GX21000001000001218000001218000013652904  404190       
D2012024091715347     0814987058060032±ÑÛ¼ÞËßÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000000849000000849000010102612  2306         
D2012024091715348     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00001000000508000000508000005702704  2402         
D2012024091715748     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00001000000508000000508000005702704  2402         
E200000120000102409171001                                                                                                       
