S20902020014 05262978170885250826140254128128          0526297817                                                               
D201202508260413625   0114987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00002000013174000026348000149702708  24086Y1      
D201202508260413625   0214987155071078Ä-ÜÁ-ÑÊ²ºÞ³¶ØÕ³                 1GX800Î³00001000004724000004724000052002709  A0790        
D201202508260413625   0314987476113310Ä×È·»Ñ»Ý¼ÞÖ³250MG¢YD 250MG PTP      100T00001000001061000001061000010402803  Y25D12       
D201202508260413625   0414987080633112Æº×Ý¼ÞÙ¼ÞÖ³5MG         5MG PTP      100T00001000000547000000547000006102804  625303       
D201202508260413625   0514987155165241ËÞÙÀÞ¸ÞØÌßÁÝ¼ÞÖ³50MG  50MG PTP      100T00001000001546000001546000018402710  D0020        
D201202508260413626   0114987080598015Ëßµ¸ÞØÀ¿ÞÝ¼ÞÖ³15MG¢»  15MG PTP      100T00001000001022000001022000011702707  424802       
D201202508260413626   0214987116530347ÒÄÎÙÐÝ´Ý»Ý´Ý¼ÞÖ³500M 500MG PTP      100T00002000000852000001704000010402707  77070        
D201202508260413626   0314987081102402Ú»ÞÙÀ½Ê²ºÞ³¼ÞÖ³HD   20/16MGPTP      100T00001000004070000004070000048002712  ZEA1707      
D201202508260413626   0414987081105403Û·¿ÆÝ¼ÞÖ³60MG         60MG PTP      100T00001000000864000000864000010402710  THA8680      
D201202508260413644   0114987081187836¼ÛÄÞ¼ÝOD¼ÞÖ³4MG¢DSEP   4MG PTP      100T00002000001175000002350000013202710  CXJ0404      
E200000120000102508261402                                                                                                       
