S20901660013 05262978170000250114100125128128          0526297817                                                               
D2012025011413565     0114987428879806ËÕ-ÏÛ¸Þ ÐÂ¸½ 50 ÁÕ³      300ÀÝ² 3MLX2·ÂÄ00001000002170000002170000024362704  D739655GH    
D2012025011413566     0114987428143303ÄÙØ¼Ã² Ë¶ÁÕ³ 0.75MG    0.75MG 0.5MLX2·ÂÄ00001000004898000004898000054982602  D757413CA    
D2012025011413567     0114987081186907Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T00001000001036000001036000011402701  83840        
D2012025011413567     0214987123154352À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T00001000008536000008536000096802706  562535       
D2012025011413567     0314987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00003000004473000013419000050202708  P2412        
D2012025011413567     0414987116530170´¸ÒÂÄ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00001000004473000004473000050202708  P2412        
D2012025011413567     0514987138802941029 ÂÑ× ÊÞ¸ÓÝÄÞ³Ä³               3GX42Î³00002000001890000003780000020792711  X28101       
D2012025011413567     0614987128087839¶Þ½ÄÛ-Ñ ¶ØÕ³ 66.7% (      66.7% 1.5GX11200001000001826000001826000020492709  J773A        
D2012025011413567     0714987233105343½-¼ÞÔÇ Ê²ºÞ³¼ÞÖ³      PTP           100T00001000017078000017078000191702704  24052M1      
D2012025011413567     0814987306066212ËÞµÌ´ÙÐÝ ¼ÞÖ³»Þ²      PTP         21TX3000001000003200000003200000035912711  044C1        
D2012025011413568     0114987190020338´¿ÒÌß×¿Þ-Ù ¶Ìß¾Ù 20M  PTP   20MG    100P00001000003725000003725000041802608  11430        
D2012025011413568     0214987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00002000000851000001702000010102707  KH011        
D2012025011413568     0314987080034711¾ÝÉ¼ÄÞ ¼ÞÖ³ 12MG ¢»Ü  PTP   12MG    100T00001000000460000000460000005102807  724704       
D2012025011413568     0414987080034711¾ÝÉ¼ÄÞ ¼ÞÖ³ 12MG ¢»Ü  PTP   12MG    100T00001000000460000000460000005102807  724704       
D2012025011413568     0514987080034711¾ÝÉ¼ÄÞ ¼ÞÖ³ 12MG ¢»Ü  PTP   12MG    100T00001000000460000000460000005102807  724704       
D2012025011413568     0614987233102878½-¸Þ× ¼ÞÖ³ 50MG       PTP   50MG    100T00002000015182000030364000170402704  24044Y1      
D2012025011413568     0714987901094207Ó»ÌßØÄÞ¸´Ý»Ý´Ý ¼ÞÖ³   PTP    5MG    100T00001000000900000000900000010102705  M033AH6      
D2012025011413568     0814987123158367²Æ¼Ý¸ Ê²ºÞ³¼ÞÖ³       PTP           100T00001000012071000012071000135502703  560444       
D2012025011413569     0114987081181490Ëßµ¸ÞØÀ¿ÞÝ ¼ÞÖ³ 30MG  PTP   30MG    100T00001000002081000002081000022902612  N3A0054      
D2012025011413569     0214987286113500»Ý¶Ï¸ÞÈ¼³Ñ ¼ÞÖ³ 330M  PTP  330MG    100T00002000000470000000940000005702710  4B17         
D2012025011413569     0314987123150002ØµÍÞÙ Ê²ºÞ³¼ÞÖ³ HD    PTP           100T00001000015083000015083000169302705  561673       
D2012025011413569     0414987081186518ÃÙÐ»ÙÀÝ ¼ÞÖ³ 40MG ¢D  PTP   40MG  14TX1000001000002443000002443000026882703  489033       
D2012025011413569     0514987770529800ÊßÙÓÃÞ²± XR ¼ÞÖ³ 0.2  PTP  0.2MG    100T00001000005346000005346000060002709  GA4S         
D2012025011413569     0614987080598015Ëßµ¸ÞØÀ¿ÞÝ ¼ÞÖ³ 15MG  PTP   15MG    100T00001000001133000001133000012702704  424401       
D2012025011413569     0714987376069519±ÄÙÊÞ½ÀÁÝ ¼ÞÖ³ 10MG   PTP   10MG    100T00001000000999000000999000011002701  AP0101       
D2012025011413569     0814987901129800ÄÞ·»¿Þ¼Ý ¼ÞÖ³ 1MG ¢V  PTP    1MG    100T00001000000899000000899000010102703  LG0203       
D2012025011413570     0114987081100316Û·¿ÆÝ Ã-Ìß 100MG      10CMX14CM     70Ï²00001000001148000001148000012882709  W0224        
D2012025011413571     0114987128320011ÌÞÛÁ¿Þ×Ñ ¼ÞÖ³ 0.25MG  PTP 0.25MG    100T00001000000900000000900000010102704  J799         
D2012025011413571     0214987123872058¿ÞÙËßÃÞÑ¼Õ¾·»Ý´Ý¼ÞÖ³  PTP   10MG    100T00001000001270000001270000014202701  GR0867       
D2012025011413571     0314987123872058¿ÞÙËßÃÞÑ¼Õ¾·»Ý´Ý¼ÞÖ³  PTP   10MG    100T00001000001270000001270000014202701  GR0867       
D2012025011413572     0114987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00001000000500000000500000005702707  2421         
D2012025011413572     0214987058565032ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T00002000000500000001000000005702707  2421         
E200000340000322501141001                                                                                                       
