S20902020014 05262978171014250414140303128128          0526297817                                                               
D201202504140165077   0114987080192015´Á¿Þ×Ñ¼ÞÖ³1MG¢SW£      1MG PTP      100T00001000000918000000918000010102801  524X02       
D201202504140165077   0214987128320011ÌÞÛÁ¿Þ×Ñ¼ÞÖ³0.25MG¢Ö0.25MG PTP      100T00002000000945000001890000010402709  J819         
D201202504140165078   0114987028205630ÃÞ´ËÞºÞ¼ÞÖ³5MG         5MG PTP      100T00001000006482000006482000071302709  4ZA28K       
D201202504140165079   0114987080303114±ÐÄØÌßÁØÝ´Ý»Ý´Ý¼ÞÖ³1  10MG PTP      100T00001000000936000000936000010102705  724402       
D201202504140165079   0214987057432342±ÚÛÂ¸¼ÞÖ³5             5MG PTP      100T00001000001882000001882000020702706  486ADF       
D201202504140165079   0314987080396017±ÛÌßØÉ-Ù¼ÞÖ³100MG¢»Ü 100MG PTP      100T00001000000727000000727000008002705  B24505       
D201202504140165079   0414987080103813²Ì´ÝÌßÛ¼ÞÙ¼Õ¾·»Ý´Ý¼Þ  20MG PTP      100T00001000000555000000555000006102707  624701       
D201202504140165079   0514987116140331²Ù±Ð¸½Ê²ºÞ³¼ÞÖ³HD¢DS       PTP      100T00001000001818000001818000020002705  1275C        
D201202504140165080   0114987116530132´¸ÒÂÄÊ²ºÞ³¼ÞÖ³LD           PTP      100T00001000004291000004291000047202708  P0512        
D201202504140165080   0214987087034868SGÊ²ºÞ³¶ØÕ³                     1GX105Î³00001000000716000000716000007882709  9827         
D201202504140165080   0314987190020338´¿ÒÌß×¿Þ-Ù¶Ìß¾Ù20MG¢  20MG PTP    100CAP00002000003436000006872000037802610  12330        
D201202504140165080   0414987080398011´ËßÅ½ÁÝ´Ý»Ý´Ý¼ÞÖ³20M  20MG PTP      100T00001000001655000001655000018202711  524707       
D201202504140165080   0514987443384446´ÝÚ½Ä¼ÞÖ³200MG       200MG PTP      100T00001000017109000017109000188202709  P0694        
D201202504140165081   0114987080267461µ¾ÙÀÐËÞÙ¶Ìß¾Ù75MG¢»Ü  75MG PTP     10CAP00003000001015000003045000011162512  119Y02A      
D201202504140165081   0214987476156201¶ÙÊÞ¿Þ¸ÛÑ½ÙÎÝ»ÝNA¼ÞÖ  30MG PTP      100T00001000000622000000622000006102712  Y25A06       
D201202504140165081   0314987080680017¶ÙÍÞ¼ÞÛ-Ù¼ÞÖ³2.5MG¢» 2.5MG PTP      100T00002000000945000001890000010402704  724406       
D201202504140165081   0414987086533546¹ÄÌßÛÌ´ÝÃ-Ìß40MG¢»ÝÜ   10X14CM    7Ï²X1000002000001120000002240000012322612  5A19SL       
D201202504140165081   0514987286113500»Ý¶Ï¸ÞÈ¼³Ñ¼ÞÖ³330MG¢ 330MG PTP      100T00003000000536000001608000005902801  5E48         
D201202504140165082   0114987185809900¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  100T00001000007464000007464000082102606  Y020401      
D201202504140165082   0214987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00002000014782000029564000162602706  24060Y1      
D201202504140165082   0314987233105343½-¼ÞÔÇÊ²ºÞ³¼ÞÖ³            PTP      100T00001000016255000016255000178802705  24073M1      
D201202504140165082   0414987413836029½ËßµÙÄÚ½ËßÏÂÄ60·Õ³ÆÕ                1·ÂÄ00001000004867000004867000053542611  305891A      
D201202504140165082   0514987699058931¾ÙÍÞÂ¸½¶Ìß¾Ù50MG      50MG PTP    100CAP00002000000900000001800000009902607  43A13K       
D201202504140165083   0114987901129107¾Úº·¼ÌÞ¼ÞÖ³100MG¢VTR 100MG PTP      100T00001000000845000000845000009302708  24086N1      
D201202504140165083   0214987080034711¾ÝÉ¼ÄÞ¼ÞÖ³12MG¢»Ü²£   12MG PTP      100T00002000000482000000964000005302810  724906       
D201202504140165083   0314987081108756ÀØ-¼Þ´¼ÞÖ³5MG          5MG PTP      100T00001000008409000008409000092502710  YBA2380      
D201202504140165083   0414987138806840ÂÑ×068¼Ô¸Ô¸¶Ý¿Þ³Ä³        (68) 2.5GX3X1400001000000993000000993000010922801  X47391       
D201202504140165083   0514987138800749ÂÑ×007ÊÁÐ¼Þµ³¶ÞÝ           (7) 2.5GX3X1400001000000935000000935000010292802  X63811       
D201202504140165084   0114987138806246ÂÑ×062ÎÞ³Ì³Â³¼Ö³»Ý        (62) 2.5GX3X1400002000001317000002634000014492802  X62461       
D201202504140165084   0214987138806239ÂÑ×062ÎÞ³Ì³Â³¼Ö³»Ý        (62)2.5GX189Î³00001000005928000005928000065212803  X64151       
D201202504140165084   0314987047211247ÃÙÈØÝ¼ÞÖ³1MG           1MG PTP      100T00001000000824000000824000008102703  246B74S      
