20250602,2229001F1053,4987858100044,アストミン錠１０ｍｇ,205.00,16
20250602,6131001M2300,4987919100730,サワシリンカプセル２５０　２５０ｍｇ,15.00,15
20250602,2316012A1132,4987306066625,ビオフェルミン配合散,21.00,33
20250602,2316004B1036,4987306066724,ビオフェルミンＲ散,5.00,33
20250602,2316004F1020,4987306066984,ビオフェルミンＲ錠,15.00,16
20250602,2354003F2316,4987047211346,プルゼニド錠１２ｍｇ,56.00,16
20250602,6135001R2110,4987222810593,ホスミシンドライシロップ４００　４００ｍｇ,7.50,33
20250602,2344002X1055,4987286105628,酸化マグネシウム｢ケンエー｣〔重質〕,21.00,33
20250602,4490003R1309,4987080037644,ケトチフェンＤＳ小児用０.１％｢サワイ｣,5.00,33
20250602,1180107D1123,4987155071078,トーワチーム配合顆粒,210.00,33
20250602,1180109F1034,4987813702047,ピーエイ配合錠,95.00,16
20250602,1124007F2239,4987376371117,トリアゾラム錠０.２５ｍｇ｢日医工｣,30.00,16
20250602,1141007F1063,4987896010817,カロナール錠２００　２００ｍｇ,18.00,16
20250602,2233002F2022,4987060004802,ムコダイン錠５００ｍｇ,42.00,16
20250602,1124008F1067,4987058565032,フルニトラゼパム錠１ｍｇ｢アメル｣,74.00,16
20250602,2233002F1174,4987060005366,ムコダイン錠２５０ｍｇ,15.00,16
20250602,1124008F2047,4987058566039,フルニトラゼパム錠２ｍｇ｢アメル｣,30.00,16
20250602,2231001Q1036,4987286105239,セネガシロップ｢ケンエー｣,210.00,36
20250602,3327002F1169,4987476113310,トラネキサム酸錠２５０ｍｇ｢ＹＤ｣,60.00,16
20250602,2241001X1045,4987286105147,キョウニン水｢ケンエー｣,90.00,36
20250602,3969010F2030,4987185809900,ジャヌビア錠５０ｍｇ,100.00,16
20250602,3969102F1020,4987051183127,グルベス配合錠,84.00,16
20250602,2590014F2028,4987233103042,ベタニス錠５０ｍｇ,28.00,16
20250602,2189015F2127,4987376069519,アトルバスタチン錠１０ｍｇ｢日医工｣,56.00,16
20250602,2431004F5027,4987123155175,チラーヂンＳ錠７５μｇ,30.00,16
20250602,2149039F1040,4987081182664,ロサルタンＫ錠２５ｍｇ｢ＤＳＥＰ｣,28.00,16
20250602,3969015F1029,4987128144327,テネリア錠２０ｍｇ,56.00,16
20250602,2183005G1285,4987080394013,ベザフィブラートＳＲ錠２００ｍｇ｢サワイ｣,28.00,16
20250602,2233002F1280,4987080323013,カルボシステイン錠２５０ｍｇ｢サワイ｣,160.00,16
20250602,2325003F4244,4987123407915,ファモチジンＯＤ錠２０ｍｇ｢テバ｣,60.00,16
20250602,2354003F2367,4987080034711,センノシド錠１２ｍｇ｢サワイ｣,56.00,16
20250602,3969018F2029,4987233102878,スーグラ錠５０ｍｇ,126.00,16
20250602,2190006M2233,4987376056212,トコフェロールニコチン酸エステルカプセル２００ｍｇ｢日医工｣,84.00,15
20250602,2399005F2350,4987080103516,ドンペリドン錠１０ｍｇ｢サワイ｣,5.00,16
20250602,2149110F1287,4987376085519,ロサルヒド配合錠ＬＤ｢日医工｣,28.00,16
20250602,6241013F3051,4987081183579,レボフロキサシン錠５００ｍｇ｢ＤＳＥＰ｣　(レボフロキサシンとして),5.00,16
20250602,3136004F2278,4987171659304,メコバラミン錠５００μｇ｢ＳＷ｣　０.５ｍｇ,126.00,16
20250602,2319001M1353,4987080023616,ロペラミド塩酸塩カプセル１ｍｇ｢サワイ｣,10.00,15
20250602,3969104F2025,4987116530170,エクメット配合錠ＨＤ,140.00,16
20250602,2149114F1188,4987614415511,アムバロ配合錠｢サンド｣,42.00,16
20250602,2149114F1188,4987614415504,アムバロ配合錠｢サンド｣,28.00,16
20250602,4490033F1028,4987222682152,ビラノア錠２０ｍｇ,42.00,16
20250602,1124009F1398,4987128320011,ブロチゾラム錠０.２５ｍｇ｢ヨシトミ｣,86.00,16
20250602,2329021F1331,4987035209614,レバミピド錠１００ｍｇ｢オーツカ｣,60.00,16
20250602,2189017F1030,4987081186907,ロスバスタチン錠２.５ｍｇ｢ＤＳＥＰ｣,86.00,16
20250602,3969107F1022,4987233105343,スージャヌ配合錠,58.00,16
20250602,3969004F4143,4987123416627,ボグリボースＯＤ錠０.３ｍｇ｢武田テバ｣,84.00,16
20250602,1149019F1730,4987123417280,ロキソプロフェンＮａ錠６０ｍｇ｢武田テバ｣,184.00,16
20250602,1190027F2029,4987028205630,デエビゴ錠５ｍｇ,30.00,16
20250602,2499014F2028,4987616003969,リベルサス錠７ｍｇ,28.00,16
20250602,3962002F2124,4987116530323,メトホルミン塩酸塩錠２５０ｍｇＭＴ｢ＤＳＰＢ｣,90.00,16
20250602,1129010F2113,4987080320111,エスゾピクロン錠２ｍｇ｢サワイ｣,40.00,16
20250602,2590011F4078,4987376349901,ソリフェナシンコハク酸塩ＯＤ錠５ｍｇ｢日医工｣,49.00,16
20250602,2113005F1056,4987123002974,メチルジゴキシン錠０.１ｍｇ｢ＮＩＧ｣,28.00,16
20250602,2329029M2104,4987190020338,エソメプラゾールカプセル２０ｍｇ｢ニプロ｣,49.00,15
20250602,1129009F2374,4987123872058,ゾルピデム酒石酸塩錠１０ｍｇ｢ＮＩＧ｣,30.00,16
20250602,2149027F2213,4987123873949,マニジピン塩酸塩錠１０ｍｇ｢ＮＩＧ｣,28.00,16
20250602,2171022F1487,4987901128209,アムロジピン錠２.５ｍｇ｢ＶＴＲＳ｣,28.00,16
20250602,2171022F2483,4987901128605,アムロジピン錠５ｍｇ｢ＶＴＲＳ｣,119.00,16
20250602,2183007G1020,4987770529800,パルモディアＸＲ錠０.２ｍｇ,42.00,16
20250602,6132016F2127,4987155165265,セフカペンピボキシル塩酸塩錠１００ｍｇ｢ＴＷ｣,151.00,16
20250602,3969011F1080,4987155165241,ビルダグリプチン錠５０ｍｇ｢トーワ｣,28.00,16
20250602,2399710E1046,4987222697415,ＳＰトローチ０.２５ｍｇ｢明治｣,150.00,16
20250602,2646720Q1057,4987020015916,スピラゾンローション０.３％,30.00,33
20250602,2260700F1021,4987173015818,アズノールうがい液４％,15.00,36
20250602,2649729S3203,4987086533546,ケトプロフェンテープ４０ｍｇ｢三和｣　１０ｃｍ×１４ｃｍ,63.00,6
20250602,1319720Q3230,4987123001373,ヒアルロン酸Ｎａ点眼液０.１％｢センジュ｣　５ｍＬ,2.00,19
20250602,2259707S3228,4987901069809,ツロブテロールテープ２ｍｇ｢ＶＴＲＳ｣,10.00,6
20250602,2649735S3292,4987081189960,ロキソプロフェンＮａテープ１００ｍｇ｢ＤＳＥＰ｣　１０ｃｍ×１４ｃｍ,126.00,6
20250602,2492415G1031,4987616002467,ノボラピッド注　フレックスペン　３００単位,4.00,51
20250602,2492414G5024,4987428879905,ヒューマログ注ミリオペン　３００単位,3.00,51
20250602,2492416G2024,4987199101854,ランタス注ソロスター　３００単位,2.00,51
20250602,2499418G4027,4987616003655,オゼンピック皮下注２ｍｇ　１.５ｍＬ,1.00,51
20250602,,4987616003631,ペンニードルプラス,294.00,7
20250603,2229001F1053,4987858100044,アストミン錠１０ｍｇ,75.00,16
20250603,3992001F1084,4987770504609,アデホスコーワ腸溶錠２０　２０ｍｇ,42.00,16
20250603,2171005F2021,4987770588807,コメリアンコーワ錠１００　１００ｍｇ,84.00,16
20250603,6131001M2300,4987919100730,サワシリンカプセル２５０　２５０ｍｇ,9.00,15
20250603,2316012A1132,4987306066625,ビオフェルミン配合散,56.00,33
20250603,2316004F1020,4987306066984,ビオフェルミンＲ錠,15.00,16
20250603,1339005F1296,4987028253358,メリスロン錠６ｍｇ,28.00,16
20250603,1124009F1223,4987413580717,レンドルミン錠０.２５ｍｇ,28.00,16
20250603,1180107D1123,4987155071078,トーワチーム配合顆粒,30.00,33
20250603,1180109F1034,4987813702047,ピーエイ配合錠,60.00,16
20250603,1141007F1063,4987896010817,カロナール錠２００　２００ｍｇ,3.00,16
20250603,1124008F1067,4987058565032,フルニトラゼパム錠１ｍｇ｢アメル｣,56.00,16
20250603,3399007H1021,4987341103095,バイアスピリン錠１００ｍｇ,35.00,16
20250603,4490025F2020,4987057432342,アレロック錠５　５ｍｇ,56.00,16
20250603,2316020F1029,4987306066212,ビオフェルミン錠剤,105.00,16
20250603,2231001Q1036,4987286105239,セネガシロップ｢ケンエー｣,70.00,36
20250603,3327002F1169,4987476113310,トラネキサム酸錠２５０ｍｇ｢ＹＤ｣,15.00,16
20250603,2241001X1045,4987286105147,キョウニン水｢ケンエー｣,30.00,36
20250603,3969010F2030,4987185809900,ジャヌビア錠５０ｍｇ,56.00,16
20250603,2149115F1026,4987081102303,レザルタス配合錠ＬＤ,60.00,16
20250603,2590008F2090,4987916002211,タムスロシン塩酸塩ＯＤ錠０.２ｍｇ｢明治｣,91.00,16
20250603,2329027F1037,4987080681014,ポラプレジンクＯＤ錠７５ｍｇ｢サワイ｣,28.00,16
20250603,3969007F1130,4987080598015,ピオグリタゾン錠１５ｍｇ｢サワイ｣,35.00,16
20250603,3969007F2039,4987081181490,ピオグリタゾン錠３０ｍｇ｢ＤＳＥＰ｣,28.00,16
20250603,3969102F1020,4987051183127,グルベス配合錠,84.00,16
20250603,2189010F2353,4987080774013,プラバスタチンＮａ錠１０ｍｇ｢サワイ｣,63.00,16
20250603,2189015F2127,4987376069519,アトルバスタチン錠１０ｍｇ｢日医工｣,56.00,16
20250603,1179025F1239,4987080190011,エチゾラム錠０.５ｍｇ｢ＳＷ｣,56.00,16
20250603,1179025F2197,4987080192015,エチゾラム錠１ｍｇ｢ＳＷ｣,28.00,16
20250603,2149039F2100,4987155592016,ロサルタンＫ錠５０ｍｇ｢トーワ｣,28.00,16
20250603,2149039F3093,4987155593020,ロサルタンＫ錠１００ｍｇ｢トーワ｣,28.00,16
20250603,2233002F1280,4987080323013,カルボシステイン錠２５０ｍｇ｢サワイ｣,75.00,16
20250603,2325003F4244,4987123407915,ファモチジンＯＤ錠２０ｍｇ｢テバ｣,126.00,16
20250603,4490023F1091,4987376556712,フェキソフェナジン塩酸塩錠６０ｍｇ｢ＳＡＮＩＫ｣,56.00,16
20250603,2144002F2357,4987080035510,エナラプリルマレイン酸塩錠５ｍｇ｢サワイ｣,28.00,16
20250603,2354003F2367,4987080034711,センノシド錠１２ｍｇ｢サワイ｣,112.00,16
20250603,3969018F2029,4987233102878,スーグラ錠５０ｍｇ,151.00,16
20250603,2149032F4039,4987080680017,カルベジロール錠２.５ｍｇ｢サワイ｣,126.00,16
20250603,2149040F3037,4987123157575,カンデサルタン錠８ｍｇ｢あすか｣,35.00,16
20250603,2344009F2082,4987286113500,酸化マグネシウム錠３３０ｍｇ｢ケンエー｣,105.00,16
20250603,1147002F1650,4987080119913,ジクロフェナクＮａ錠２５ｍｇ｢サワイ｣,6.00,16
