902690019,D20,1,20250303,2822566,01,1,4987123873758,¼ÞÌ´ÆÄÞ°Ù´Ý»Ý´Ý¼ÞÖ³25MG PTP  100T,00001,000000507,000000507,00000570,2706,H20035
902690019,D20,1,20250303,2842715,01,1,4987123410533,»×»ÞÂ¸Ê²ºÞ³¶ØÕ³          1GX120Î³,00001,000000686,000000686,00000756,2707,H11181
901660013,D20,1,20250303,47672,01,1,4987081186907,Û½ÊÞ½ÀÁÝ ¼ÞÖ³ 2.5MG   PTP  2.5MG    100T,00001,000001036,000001036,00001140,2703,86440
901660013,D20,1,20250303,47673,01,1,4987376349901,¿ØÌ´Å¼ÝºÊ¸»Ý´ÝOD ¼ÞÖ£ PTP    5MG    100T,00001,000003322,000003322,00003730,2602,24002R1
901660013,D20,1,20250303,47674,01,1,4987080190011,´Á¿Þ×Ñ ¼ÞÖ³ 0.5MG ¢S  PTP  0.5MG    100T,00001,000000580,000000580,00000640,2710,524803
902690019,D20,1,20250303,2892996,01,1,4987376097819,¸ÛËßÄÞ¸ÞÚÙ¼ÞÖ³75MG¢SANIK£PTP 100T,00001,000003188,000003188,00003550,2609,4K642A
902690019,D20,1,20250303,2892997,01,1,4987058565032,ÌÙÆÄ×¾ÞÊßÑ¼ÞÖ³1MG±ÒÙPTP1MG   100T,00001,000000517,000000517,00000570,2709,2427
902690019,D20,1,20250303,2892998,01,1,4987376305617,ËßÙÌ´ÆÄÞÝ ¼ÞÖ³200MG¢ÆÁ²º³£PTP100T,00003,000013971,000041913,00015490,2709,J00700
902020014,D20,1,20250303,0890468,01,1,4987060310422,´ÌßÚÚÉÝ¼ÞÖ³25MG¢·Ö-Ø  25MG PTP      100T,00001,000001049,000001049,00001170,2710,F016
902020014,D20,1,20250303,0890469,01,1,4987081186518,ÃÙÐ»ÙÀÝ¼ÞÖ³40MG¢DSEP  40MG PTP      140T,00001,000002394,000002394,00002688,2704,489040
902020014,D20,1,20250303,0890470,01,1,4987128305216,ÏÝ¼ÞÔÛË¶ÁÕ³5MG±Ãµ½         5MG0.5MLX2·ÂÄ,00002,000006856,000013712,00007696,2603,D773374AA
902020014,D20,1,20250303,0890681,01,1,4987413580717,ÚÝÄÞÙÐÝ¼ÞÖ³0.25MG   0.25MG PTP      100T,00001,000001038,000001038,00001250,2603,489012
902020014,D20,1,20250303,0890682,01,1,4987086533546,¹ÄÌßÛÌ´ÝÃ-Ìß40MG¢»ÝÜ   10X14CM    7Ï²X10,00001,000001045,000001045,00001197,2612,5A12SL
